,Mean,Variance,Predictive model
0,[4589.35579138],[6724.28331831],[-222.2120774]
1,[-213285.79550528],[122314.2279552],[-3243.82191686]
2,[-90792.45974279],[102586.47083637],[-5695.41657404]
3,[-51214.61833156],[68305.53507955],[-606.56597153]
4,[-36075.7771578],[50022.66781636],[-1566.57866455]
5,[-10621.77599321],[36923.63050807],[-2161.32502774]
6,[-9375.78964608],[28758.25617521],[-50.2193727]
7,[-20649.324705],[26286.69091648],[-48.57592286]
8,[3281.68586141],[14219.86227664],[-1143.72258159]
9,[-13817.70431373],[17603.63563059],[-116.49573865]
10,[-16837.10941233],[20717.22374737],[-2936.39676172]
11,[-2547.26291899],[12950.428879],[-80.89432973]
12,[-32540.87863291],[27383.30719126],[-3893.77348374]
13,[-43799.06356133],[28320.82629599],[-1503.25028398]
14,[-33641.90292437],[28897.80827225],[-127.16679126]
15,[6098.58949227],[10089.27569436],[-144.38557278]
16,[-8280.61571795],[14935.68370853],[-113.05972534]
17,[813.29774185],[9358.62989833],[-158.63642537]
18,[6705.35998582],[6511.53717798],[-144.77367222]
19,[3964.6079347],[6723.02571133],[-173.96996871]
20,[-2473.68201302],[8269.7669802],[-315.23459692]
21,[2287.92853638],[6081.31654177],[-170.09373822]
22,[-1052.20214242],[6568.28393675],[-251.34825498]
23,[1170.06883409],[5316.1738535],[-202.30441259]
24,[3033.83756555],[4324.91408525],[-714.85666265]
25,[5543.2173015],[3077.04859851],[-241.15400924]
26,[-912.73420605],[6151.0883398],[-768.97500184]
27,[1682.31361476],[4497.35636486],[-247.12336212]
28,[1736.9670819],[4115.03480483],[-319.32118588]
29,[1364.47001755],[4188.46766279],[-286.2468897]
30,[2287.2063041],[3596.05213898],[-275.84969263]
31,[-9322.8033948],[7322.37170288],[-400.17780857]
32,[-1544.36363686],[3635.9496299],[-572.46371551]
33,[1773.23216487],[2116.89967347],[-361.87964747]
34,[-9152.82476481],[6544.46212411],[-361.26582147]
35,[-22940.8725689],[12002.03533965],[-581.47748856]
36,[1266.79088917],[2244.55275848],[-471.01590506]
37,[-1016.22730802],[2810.76906316],[-503.64854146]
38,[854.8705372],[1967.03014789],[-513.18729488]
39,[715.05735461],[1968.34589317],[-598.83442459]
40,[33.49790816],[2152.16424523],[-525.8709145]
41,[-348.2450322],[2240.76430965],[-593.24903088]
42,[-1217.83811278],[2486.35024114],[-678.61118437]
43,[-2502.50410201],[2928.84729313],[-676.7871843]
44,[-1176.0028499],[2252.67250987],[-813.51916552]
45,[-274.86086922],[1980.06723934],[-1233.41127944]
46,[42.69803653],[1616.93600791],[-885.16717392]
47,[-5699.18367828],[3842.19325065],[-973.18131196]
48,[-147.31352339],[1612.49534997],[-803.11907428]
49,[118.22851883],[1548.62927165],[-873.28961239]
50,[-247.55496402],[1500.38737863],[-747.42414396]
51,[61.36191213],[1356.22278652],[-778.60576047]
52,[-66.25258642],[1331.94605935],[-704.27669373]
53,[-118.41015209],[1310.23529542],[-675.12361847]
54,[-3522.89889925],[2539.83842321],[-615.28903997]
55,[-213.72499336],[1243.25392551],[-648.4853665]
56,[-2594.5427558],[2043.73086946],[-641.66806857]
57,[-632.43699297],[1388.34477434],[-890.13069962]
58,[-4255.99761855],[2758.98141958],[-782.76645238]
59,[373.18864888],[883.61301334],[-662.94520717]
60,[605.0493176],[671.83314793],[-768.37497093]
61,[-63.06258033],[949.97422682],[-690.04808113]
62,[-1191.48709427],[1473.38850524],[-963.48925026]
63,[-191.99069526],[955.37524582],[-662.4768536]
64,[-111.60508122],[872.61915523],[-658.86865829]
65,[37.91485486],[943.03231085],[-997.56660878]
66,[-646.57433603],[1275.42167033],[-945.18196346]
67,[-124.04586399],[848.09250469],[-620.98287218]
68,[17.23582669],[716.06227374],[-690.23185265]
69,[-207.46975653],[792.69564367],[-626.34361777]
70,[71.8839389],[629.62496786],[-638.89961736]
71,[-382.52684608],[807.82256912],[-550.27360886]
72,[-482.58548416],[813.23813513],[-626.86897147]
73,[-314.47555745],[735.27711456],[-526.99983926]
74,[301.43791318],[482.82641307],[-636.24065018]
75,[53.74730566],[551.23423721],[-581.79966676]
76,[-538.37918939],[726.39032396],[-576.84547458]
77,[-94.4833999],[540.79667882],[-570.00086037]
78,[-37.40406841],[492.15172352],[-557.74491259]
79,[-463.20327547],[655.32600476],[-643.36751874]
80,[-175.02569345],[538.19317512],[-524.98268173]
81,[226.63207378],[357.52806148],[-533.87454596]
82,[-1003.36436159],[849.17527224],[-574.36947005]
83,[-97.47279786],[509.27856442],[-626.82159689]
84,[-59.19966729],[455.06656134],[-536.35860998]
85,[-435.76376907],[614.82768639],[-603.02402419]
86,[-7.17955241],[430.84872969],[-587.3395628]
87,[272.66085131],[320.25006342],[-542.54203117]
88,[-30.71105652],[414.2517002],[-558.3860149]
89,[-43.18287321],[395.4728686],[-536.69855963]
90,[-167.77894059],[442.32465169],[-512.61941415]
91,[-350.80071119],[511.84122488],[-515.27551701]
92,[-826.45098098],[724.95890302],[-558.94272563]
93,[-334.33760024],[495.55358748],[-518.58030568]
94,[-1059.19210501],[760.91094177],[-493.64705725]
95,[-48.92797297],[358.70718106],[-525.15015315]
