,Mean,Variance,Predictive model
0,[11558.12467749],[76211.69833903],[-382.23034469]
1,[6846.72645196],[58231.39686289],[-832.3602065]
2,[-9976.07419458],[18263.61422873],[-3745.50922072]
3,[-4153.2719774],[14437.21781733],[-596.88957012]
4,[-106005.81147509],[222853.29577182],[-6200.05752794]
5,[-88345.33523942],[212565.65224552],[-2280.04467426]
6,[-125337.75076526],[213589.28938011],[-7803.10034555]
7,[-104979.53206559],[209626.24670546],[-1030.49551354]
8,[-21412.10020139],[20419.75017641],[-6366.9946294]
9,[-128979.14342732],[195161.18697368],[-13831.6255718]
10,[953.06205848],[14343.13406888],[-1235.74846815]
11,[-16676.61895906],[12865.19186215],[-1634.52685461]
12,[1362.06683611],[9553.30286731],[-4983.91230056]
13,[3577.84251197],[7827.27001204],[-1271.01715906]
14,[-27262.07303149],[22908.62203573],[-2104.71626911]
15,[19700.73369099],[13936.5258645],[-1369.43695971]
16,[-6664.1224525],[9817.62811684],[-2345.91007634]
17,[-5478.44695947],[9232.84770253],[-5155.30655396]
18,[-3996.7451212],[5420.53671602],[-2181.07402315]
19,[136.98201868],[4732.97570236],[-2252.52831253]
20,[-13984.47533351],[7665.70157201],[-2399.4120468]
21,[-10750.45952448],[6976.45430541],[-5233.92210895]
22,[-3696.50476656],[5196.27711097],[-2686.45077652]
23,[-3087.08333324],[5032.65034381],[-5226.49513329]
24,[-7348.26835122],[6540.05302779],[-3373.64676011]
25,[-2177.33534146],[5217.51191921],[-3104.37963779]
26,[-3589.74537551],[5073.23709777],[-2692.0609263]
27,[-10051.99685544],[6058.99098957],[-4710.07167193]
28,[8236.90610067],[5634.21069828],[-4956.09936684]
29,[-811.20531631],[4607.600051],[-4741.5609899]
30,[4051.97174458],[4412.61685025],[-4652.1328406]
31,[-9463.02715537],[5282.04660054],[-4411.16882653]
32,[-2195.63920549],[3504.59774144],[-4401.16351304]
33,[-1558.99300768],[3202.82071866],[-3037.9021952]
34,[-25828.44817341],[10281.83695417],[-11372.40466254]
35,[-1931.3059586],[3174.70188544],[-3922.85498053]
36,[221.77938146],[2542.53481012],[-5349.30968375]
37,[-1828.24665721],[2435.3226702],[-3447.51340131]
38,[-7340.22165106],[3971.11713987],[-4869.28668533]
39,[-4445.58382956],[3068.50219433],[-5327.87371485]
40,[-7244.35361374],[3430.55768058],[-4815.55573146]
41,[-40.36497762],[1749.86786233],[-4888.10919651]
42,[-475.50807705],[1877.58264193],[-4701.1206084]
43,[-606.91319009],[1737.57606403],[-4384.59100789]
44,[-616.24769395],[2251.00752678],[-7401.8199117]
45,[-2875.24491809],[1905.38872349],[-5509.95606135]
46,[-2384.80838048],[1723.19448016],[-5067.97670409]
47,[-164.0972683],[1091.73468048],[-5270.67968677]
48,[-1831.88467177],[1367.62333354],[-4120.40085362]
49,[-203.23234343],[998.84175507],[-3691.51522056]
50,[-511.65353832],[965.91264888],[-3836.93327922]
51,[-1832.11737946],[3692.80765085],[-3202.28369038]
52,[-2135.88236525],[3818.48448414],[-3654.3441752]
53,[-350.64898284],[778.82848299],[-3547.05958448]
54,[-63.27384206],[3169.86005231],[-3563.64847232]
55,[-795.14479516],[841.11083375],[-2394.7122779]
56,[254.41494134],[614.25568092],[-3518.31263993]
57,[-503.80165605],[779.00289839],[-4119.90629979]
58,[-1340.54649517],[923.73944273],[-2939.87603466]
59,[-410.41214014],[669.67667156],[-2810.70024642]
60,[-84.14121227],[622.13962792],[-2950.46945378]
61,[130.29662363],[505.50866594],[-3212.61017043]
62,[-124.8345958],[555.62197766],[-2104.07055399]
63,[-775.17332003],[644.87806523],[-2151.33590229]
64,[-182.70400471],[556.53880145],[-2273.1552004]
65,[-180.53232989],[668.00304399],[-2525.46974913]
66,[-8652.26902846],[6117.64152424],[-3252.96473299]
67,[27.44505985],[483.09131726],[-2008.12905191]
68,[-2279.8255098],[4675.15932945],[-4641.09060749]
69,[-23929.56730829],[9435.24327328],[-8809.07065236]
70,[-31933.91744277],[9831.41451668],[-3941.05502872]
71,[-141.4902078],[466.20185109],[-2472.27743602]
72,[-634.51124756],[3186.03622816],[-2484.26664732]
73,[-1424.41862119],[812.9890571],[-3129.51559278]
74,[47.60791099],[469.17844291],[-2240.4759094]
75,[-454.88329613],[544.55414755],[-1869.41158764]
76,[283.36678406],[430.24998664],[-2769.57865447]
77,[102.19305098],[459.56203517],[-2091.36555779]
78,[-937.67700525],[648.93983234],[-2435.07029636]
79,[-317.18402126],[524.83015793],[-1987.44212419]
80,[40.23147628],[407.89574648],[-1901.49585294]
81,[189.72271786],[408.73658695],[-2194.50086447]
82,[-914.63694723],[565.50212288],[-2145.01603729]
83,[140.25745896],[409.11479406],[-2380.13501546]
84,[125.5432213],[425.91000834],[-2731.168769]
85,[-183.96988087],[440.45652632],[-1723.08071079]
86,[224.36887007],[375.47607799],[-2123.98748408]
87,[-376.90075188],[466.10868984],[-1752.51303217]
88,[-813.65952639],[583.15240411],[-2110.6718595]
89,[421.91358369],[369.05812843],[-1473.18905972]
90,[174.9599908],[367.82635801],[-1750.41411828]
91,[-1335.13223879],[699.68747619],[-1868.6597026]
92,[242.96855432],[350.8615878],[-1729.77551395]
93,[-860.51112072],[576.92201719],[-1121.74494192]
94,[-22.8772982],[450.02560271],[-1682.52955523]
95,[191.20504923],[364.3204699],[-1761.64950346]
