,Mean,Variance,Predictive model
0,[-51.9036166],[30.39929624],[-0.6465659]
1,[-52.86260302],[28.6560833],[-0.39717566]
2,[-39.54401398],[54.91845946],[-4.3942852]
3,[-43.10096785],[43.71007294],[-0.55511346]
4,[-83.1363438],[61.04358733],[-2.22465632]
5,[-36.245707],[34.00757573],[-2.27560778]
6,[-4.99156482],[16.9131453],[-1.17120026]
7,[0.17299949],[11.98495403],[-1.26180183]
8,[-19.17854499],[17.50131078],[-5.14434065]
9,[-4.77933177],[9.16582247],[-2.31300661]
10,[-7.98042069],[8.38992168],[-2.64706571]
11,[-18.72738801],[17.36066078],[-2.28564952]
12,[-1.93157586],[7.71959521],[-2.55739235]
13,[-6.39310933],[8.0604277],[-0.79370169]
14,[-1.00074759],[4.33550531],[-1.23177192]
15,[-2.55264196],[4.99932174],[-1.66266338]
16,[-5.51673611],[4.91639761],[-0.99207358]
17,[-3.15338404],[3.19099259],[-1.39717055]
18,[-5.4478562],[4.18372344],[-1.9530858]
19,[-4.34004352],[2.61695491],[-0.96519616]
20,[-1.3285521],[1.49767385],[-1.34704352]
21,[0.00505629],[0.74145456],[-1.0864919]
22,[-0.76563468],[0.99223145],[-1.33818848]
23,[-0.45681499],[0.48318847],[-1.06549833]
24,[-0.34855081],[0.67698405],[-1.31235277]
25,[-0.4706449],[0.54363771],[-1.58961822]
26,[-0.6111729],[0.33537724],[-1.0456697]
27,[-0.49920862],[0.33289251],[-1.06991801]
28,[-0.49811356],[0.36771111],[-0.93568607]
29,[-0.55783607],[0.2889221],[-1.12342577]
30,[-0.43682177],[0.23613603],[-0.97416986]
31,[-0.40773163],[0.20410529],[-0.86787221]
32,[-3.95764289],[2.36992982],[-0.]
33,[-0.45056173],[0.24182328],[-0.]
34,[-0.50780817],[0.25171683],[-0.]
35,[-0.61304498],[0.28301014],[-0.]
36,[-0.41309227],[0.19883309],[-0.]
37,[-0.42002309],[0.20184893],[-0.]
38,[-0.39904341],[0.18565441],[-0.]
39,[-0.39491433],[0.18228637],[-0.]
40,[-0.4100923],[0.17981173],[-0.]
41,[-0.40119666],[0.17896105],[-0.]
42,[-0.39817866],[0.17128372],[-0.]
43,[-0.4053587],[0.17326598],[-0.]
44,[-0.40887893],[0.17210487],[-0.]
45,[-0.39644355],[0.16610743],[-0.]
46,[-0.40551847],[0.16531864],[-0.]
47,[-0.3990772],[0.16500791],[-0.]
48,[-0.41020135],[0.16464572],[-0.]
49,[-0.40449081],[0.16100281],[-0.]
50,[-0.41190792],[0.15978622],[-0.]
51,[-0.40249224],[0.15709308],[-0.]
52,[-0.40726529],[0.15787458],[-0.]
53,[-0.39595883],[0.15295929],[-0.]
54,[-0.39725332],[0.15153931],[-0.]
55,[-0.41114823],[0.156143],[-0.]
56,[-0.40349054],[0.15049488],[-0.]
57,[-0.3973166],[0.14754957],[-0.]
58,[-0.39787122],[0.14573233],[-0.]
59,[-0.42355674],[0.15406474],[-0.]
60,[-0.40843029],[0.14834519],[-0.]
61,[-1.76089256],[0.67250253],[-0.]
62,[-0.40759909],[0.1443948],[-0.]
63,[-0.40001499],[0.14137435],[-0.]
64,[-0.79655925],[0.29415801],[-0.]
65,[-0.40271537],[0.1409268],[-0.]
66,[-0.39882056],[0.13751521],[-0.]
67,[-0.4302484],[0.1465632],[-0.]
68,[-0.41176657],[0.13911917],[-0.]
69,[-0.39994476],[0.13540916],[-0.]
70,[-0.39949561],[0.13436802],[-0.]
71,[-0.40102542],[0.13413545],[-0.]
72,[-0.41962259],[0.13741893],[-0.]
73,[-0.40331618],[0.13247204],[-0.]
74,[-0.39923907],[0.13109355],[-0.]
75,[-0.40072766],[0.1299813],[-0.]
76,[-0.39859207],[0.1292842],[-0.]
77,[-0.39746639],[0.12810334],[-0.]
78,[-0.40713307],[0.12866676],[-0.]
79,[-0.41735657],[0.13198985],[-0.]
80,[-0.39830721],[0.12635902],[-0.]
81,[-0.39896511],[0.12556612],[-0.]
82,[-0.40136156],[0.12489759],[-0.]
83,[-0.39883866],[0.12373218],[-0.]
84,[-0.42976338],[0.13151322],[-0.]
85,[-0.39838588],[0.12252102],[-0.]
86,[-0.40419795],[0.12350583],[-0.]
87,[-0.40346838],[0.12277185],[-0.]
88,[-0.40522083],[0.12205041],[-0.]
89,[-0.40520826],[0.12142363],[-0.]
90,[-0.39959622],[0.11920629],[-0.]
91,[-0.39923164],[0.11942188],[-0.]
92,[-0.39873942],[0.11784479],[-0.]
93,[-0.39984739],[0.11780564],[-0.]
94,[-0.39968201],[0.11760723],[-0.]
95,[-0.40398811],[0.11726295],[-0.]
