,Mean,Variance,Predictive model
0,[-329585.78993266],[341933.48030937],[-992.55190576]
1,[-84347.00385426],[305929.23375421],[-172.76947722]
2,[-212840.08909516],[284946.21163008],[-4190.78189761]
3,[112546.6779529],[188776.03823586],[-299.52932532]
4,[19781.78750044],[111008.43251051],[-9221.74930616]
5,[35228.26871117],[77759.13580875],[-3301.02612479]
6,[59714.23509323],[133959.11803116],[-13732.86270342]
7,[-58708.32684603],[77775.77810378],[-1663.50905079]
8,[-2768.99254691],[59192.78576949],[-3319.17763846]
9,[12932.90806872],[33501.69159356],[-2078.80957409]
10,[-31176.05584173],[45384.53463846],[-2152.61982779]
11,[-27895.61392434],[37010.40433575],[-9658.40237656]
12,[-132708.77630971],[45480.43754371],[-8622.30491704]
13,[-16180.7445222],[16866.94986112],[-1823.35013908]
14,[-19685.7533931],[18180.06148349],[-3528.33770489]
15,[-20531.29651122],[15219.01985667],[-8043.29525468]
16,[-6114.14062928],[10522.68586714],[-3482.38074293]
17,[-7036.0881717],[20799.34952713],[-8952.60816089]
18,[-134576.01685972],[62461.75303934],[-10824.74810734]
19,[-10979.26081406],[11731.49763939],[-4037.53883629]
20,[-15227.81472649],[32999.5648686],[-6501.9800075]
21,[-14334.7333144],[11148.0533262],[-2944.49940394]
22,[-14164.34038996],[10104.52601472],[-3788.92818156]
23,[-101763.00390185],[242147.13117629],[-3166.09420045]
24,[65365.55357524],[211169.95218326],[-15239.53731294]
25,[-4343.77872649],[6632.00053883],[-3591.11155773]
26,[-83663.89509203],[228234.88580208],[-10343.3198719]
27,[1175.5627933],[6758.64359619],[-11452.35141224]
28,[-24468.82046303],[10139.08948788],[-7172.61253068]
29,[-43797.82756595],[16102.789889],[-9629.49229119]
30,[-40262.02414516],[220502.93524957],[-6605.44889635]
31,[-5103.63811485],[5809.93390716],[-5730.58354097]
32,[-7827.79163498],[5729.03433615],[-5763.03112948]
33,[-8069.84613135],[207173.40957794],[-13049.33627353]
34,[-3823.55984652],[4476.18984308],[-6680.73902772]
35,[-10182.61707242],[5685.743071],[-9117.90734007]
36,[-74053.48106819],[207638.99739694],[-8068.42644659]
37,[-5609.34066261],[4414.59828763],[-6950.74359649]
38,[-4341.3494189],[3798.0077093],[-6816.76033546]
39,[-9923.19972273],[5676.67225124],[-8298.9009463]
40,[-5118.55148194],[4494.45490355],[-10228.21524295]
41,[-4807.90579288],[3980.71924731],[-9084.98369152]
42,[-5938.19951393],[4639.37519511],[-10575.72352843]
43,[-4739.68169814],[5199.03871944],[-10949.61900837]
44,[-7111.11784195],[4605.93194749],[-10486.25389434]
45,[-5805.54931589],[4964.68836117],[-10642.12254107]
46,[-10131.73638113],[4913.23799647],[-8894.27418182]
47,[-255.95990885],[3121.50570712],[-9303.25256297]
48,[-3102.38754241],[3431.51814044],[-8532.11014446]
49,[-230.42434986],[2069.58556736],[-9112.26460772]
50,[-7760.57206187],[3636.83983265],[-9749.67310725]
51,[667.25598297],[1716.40587048],[-8242.28529198]
52,[-12227.00519628],[6081.20133703],[-17652.11507476]
53,[4.08582467],[1648.89409187],[-8358.94334634]
54,[-80.29235558],[1613.16574772],[-8987.96312035]
55,[-467.33823155],[1501.14612589],[-7621.37196711]
56,[-2367.63905766],[1645.63584798],[-7890.27639852]
57,[-260.14119794],[1247.40138313],[-7606.24074765]
58,[-1563.94036478],[1479.64074419],[-8187.02459197]
59,[-2079.36026469],[1589.63995893],[-7354.15053982]
60,[-870.11963077],[1247.53058962],[-7095.5371493]
61,[-852.05706187],[1218.03348574],[-7245.61116646]
62,[-912.09419957],[1143.88482809],[-7092.59586598]
63,[-179.54825944],[961.90066421],[-6107.82645761]
64,[-124.08690539],[949.04329022],[-6816.81112258]
65,[-2882.61870496],[1473.55967397],[-6413.54758842]
66,[-27.76516315],[951.126135],[-6631.45250265]
67,[-738.73671079],[1245.81618513],[-6178.24964886]
68,[-703.59690259],[1026.43859454],[-5474.69802819]
69,[-583.52998178],[1000.4858887],[-6023.88962543]
70,[518.06950149],[722.57649993],[-6481.72407298]
71,[-1154.79387729],[1108.13853861],[-5461.89711766]
72,[-4.40997448],[822.98944234],[-6111.779663]
73,[433.87608582],[745.41190142],[-5500.90520586]
74,[-196.24333063],[815.00001936],[-5350.27550162]
75,[-70.86091549],[795.5320563],[-5255.67845938]
76,[-757.34688159],[935.80875407],[-5734.16915736]
77,[417.77025354],[683.33582705],[-5281.67849671]
78,[-115.23151061],[748.89640214],[-4255.98747762]
79,[318.95001125],[667.59399697],[-4980.3857954]
80,[543.3527984],[657.26917674],[-4597.78223077]
81,[-415.64367619],[827.1297012],[-5134.8702046]
82,[-140.85388642],[767.96029948],[-4352.37099465]
83,[-1489.78508014],[1132.31961744],[-4724.47660284]
84,[-488.37811692],[824.30775935],[-5519.41753452]
85,[-2401.86121844],[1169.9297983],[-4893.89739742]
86,[-4337.14549467],[1544.83225361],[-4769.37050663]
87,[-462.55581728],[766.1994863],[-4498.32179458]
88,[10.70549588],[684.0785329],[-5025.33306894]
89,[525.87066201],[568.74901897],[-4986.77631317]
90,[516.90892205],[562.8992626],[-5192.35640268]
91,[352.38402054],[592.79149525],[-4438.56897177]
92,[415.19199299],[549.38977558],[-4175.53097613]
93,[500.21245597],[527.38537792],[-4212.20956943]
94,[294.46204488],[576.16697291],[-4609.4617069]
95,[455.55156711],[515.62481707],[-3427.20394402]
