,Mean,Variance,Predictive model
0,[560.58171331],[172.98597177],[5.56094426]
1,[139.41182529],[241.19510315],[6.57932248]
2,[111.00337676],[246.77707965],[8.38115733]
3,[116.25320748],[236.91177141],[11.16512545]
4,[583.13576325],[156.81095107],[9.34117307]
5,[100.99314784],[237.84794783],[15.87371824]
6,[149.42296278],[292.55697757],[31.49183855]
7,[580.46244929],[207.73011086],[36.30700633]
8,[190.51439745],[298.90717286],[22.35577454]
9,[573.61577805],[264.11207278],[38.68870444]
10,[532.98673537],[277.19436621],[38.23502031]
11,[627.34015103],[254.68056191],[20.71801686]
12,[345.94995397],[321.68585231],[71.51575598]
13,[366.73546934],[318.87382686],[49.26036024]
14,[419.77634495],[316.78453289],[93.30216562]
15,[534.46654288],[250.71907072],[86.24171378]
16,[673.50365591],[166.71347331],[107.05868143]
17,[299.19185842],[334.68716633],[82.62997673]
18,[275.35839425],[334.01102312],[89.61332172]
19,[229.14712134],[331.24816387],[107.33168024]
20,[433.18872471],[285.51200081],[82.14688625]
21,[410.53158881],[314.12271948],[110.38048567]
22,[539.0541816],[241.4711878],[156.52974973]
23,[476.89725207],[279.87222863],[128.69799849]
24,[360.02263455],[295.91482748],[179.19067324]
25,[460.77236149],[260.4679848],[159.63192414]
26,[580.10641093],[189.81357969],[219.49951152]
27,[823.86778329],[86.44091779],[237.10502972]
28,[349.88349299],[331.07122672],[111.50032489]
29,[641.11893034],[132.97080741],[340.80432061]
30,[340.88275774],[333.23893132],[76.43094766]
31,[386.54011178],[321.25186762],[157.42646219]
32,[502.17700848],[267.18774958],[204.96905404]
33,[385.09293766],[304.37267535],[244.92653061]
34,[792.62725154],[71.18545114],[376.68407517]
35,[674.28487465],[150.58630666],[381.71776675]
36,[473.80776276],[228.71327096],[337.24314422]
37,[782.21957029],[61.69406375],[478.09725702]
38,[528.94506942],[209.26480712],[403.7284846]
39,[706.41048599],[187.49766346],[290.28244503]
40,[789.90068002],[51.18877402],[611.75655182]
41,[812.53420278],[24.97243583],[625.22607936]
42,[399.8415914],[328.28439054],[0.]
43,[377.59217083],[360.67543516],[-0.]
44,[358.71184254],[367.68546517],[-0.]
45,[345.89934569],[366.62896649],[-0.]
46,[602.55768634],[281.00628477],[0.]
47,[332.08060882],[369.36517447],[-0.]
48,[316.09256245],[366.43170601],[-0.]
49,[305.65639972],[367.02405018],[-0.]
50,[279.5535832],[365.57128677],[-0.]
51,[323.07474564],[367.81508098],[-0.]
52,[565.14435178],[277.22741749],[0.]
53,[336.71160793],[335.5436841],[0.]
54,[526.60068402],[280.70569672],[0.]
55,[526.59915347],[280.70634448],[0.]
56,[234.0851002],[364.78391138],[-0.]
57,[516.60747193],[281.07816274],[0.]
58,[238.91104324],[360.19824365],[-0.]
59,[227.89254364],[364.32692938],[-0.]
60,[420.85287544],[367.65010222],[0.]
61,[181.26443359],[373.27344684],[0.]
62,[186.02416585],[369.68615492],[0.]
63,[174.17859723],[370.19899386],[-0.]
64,[323.14635411],[307.60967017],[0.]
65,[163.13988469],[360.152531],[0.]
66,[368.19938727],[278.37691144],[0.]
67,[285.29306364],[299.19889115],[0.]
68,[149.27470876],[337.68231256],[0.]
69,[166.69601398],[324.45372762],[0.]
70,[108.62219158],[346.83702196],[-0.]
71,[65.45817183],[361.36417469],[-0.]
72,[655.79487505],[130.27199171],[0.]
73,[196.6617602],[372.08111594],[-0.]
74,[211.9580665],[359.40526188],[0.]
75,[170.54746022],[363.80576614],[-0.]
76,[199.59870203],[350.40475792],[0.]
77,[217.97463276],[335.57603213],[0.]
78,[158.89516182],[354.30541357],[0.]
79,[128.17282269],[362.10306679],[-0.]
80,[127.56121795],[358.0235135],[-0.]
81,[150.31637569],[346.25100882],[-0.]
82,[392.85454931],[249.54596156],[0.]
83,[133.62822625],[345.58616178],[-0.]
84,[564.75303764],[173.03501026],[0.]
85,[107.7402007],[346.79501638],[0.]
86,[102.4291101],[348.16196837],[-0.]
87,[159.41424937],[324.76018746],[0.]
88,[58.71195405],[362.2823572],[-0.]
89,[83.18073971],[350.66227936],[-0.]
90,[603.21922325],[141.32639167],[-0.]
91,[252.04381213],[300.23877694],[0.]
92,[350.91801979],[252.29313906],[0.]
93,[355.13837236],[253.62997069],[0.]
94,[309.38810268],[267.43369145],[0.]
95,[256.50544738],[280.83864788],[0.]
