,Mean,Variance,Predictive model
0,[-17.95400668],[0.40731725],[-0.19625185]
1,[-18.48976521],[0.87717902],[-0.28071903]
2,[-17.0127104],[1.09044537],[-0.36408673]
3,[-9.5579829],[2.27138724],[-0.37295492]
4,[-9.62298154],[2.12263203],[-0.4812068]
5,[-9.75202849],[2.16094555],[-0.40397715]
6,[-8.12306498],[1.10229391],[-0.6326956]
7,[-11.43351208],[3.72882891],[-0.63670573]
8,[-6.31304916],[0.89556278],[-0.70865942]
9,[-16.10656687],[5.45140277],[-1.18979547]
10,[-16.71176438],[5.42994447],[-1.48723907]
11,[-16.86903695],[5.38293752],[-2.14647477]
12,[-5.39566651],[0.27384587],[-0.83619423]
13,[-4.17293774],[2.26854165],[-1.33901439]
14,[-4.617576],[1.18149302],[-0.88276136]
15,[-14.65993664],[6.01518167],[-1.52990365]
16,[-15.69128846],[6.20674285],[-2.18821702]
17,[-16.04726654],[6.13131983],[-2.53049729]
18,[-3.3674674],[0.81827978],[-1.53759354]
19,[-4.3149261],[1.02627987],[-0.94708922]
20,[-16.28611894],[6.38078092],[-2.3713508]
21,[-15.82210479],[6.53437288],[-3.57053656]
22,[-11.55839168],[4.44043318],[-3.07631642]
23,[-3.28211995],[0.35076812],[-1.26602677]
24,[-15.14273308],[6.67286231],[-5.8161733]
25,[-3.10817746],[0.09172889],[-1.70652005]
26,[-2.94922861],[0.03760107],[-1.36457404]
27,[-14.60537514],[7.0132433],[-7.61870672]
28,[-3.08952738],[0.05546993],[-2.00766213]
29,[-3.02678977],[0.36913254],[-1.59466757]
30,[-3.96819465],[0.89244665],[-1.96134759]
31,[-3.06890058],[0.73752282],[-1.71758185]
32,[-14.75992828],[7.43796488],[-5.84744816]
33,[-2.74710957],[0.82166805],[-2.08180082]
34,[-2.32340713],[0.81480945],[-1.62263821]
35,[-2.31565361],[0.77342791],[-1.77506997]
36,[-2.11476773],[0.8007555],[-1.4064393]
37,[-5.12403569],[5.43865206],[-4.14163201]
38,[-13.32172218],[7.18637449],[-5.20306017]
39,[-2.7044305],[0.77512491],[-2.20815977]
40,[-2.14703393],[0.84339167],[-1.73762134]
41,[-3.54940257],[2.89955029],[-3.88455834]
42,[-2.28714045],[0.91484588],[-3.11862071]
43,[-6.11313529],[4.69040153],[-6.02590886]
44,[-2.60078796],[0.86503119],[-2.85893768]
45,[-2.32567146],[0.8931998],[-2.52985545]
46,[-9.47122408],[6.76588519],[-8.35716243]
47,[-2.19161031],[2.02711497],[-4.916672]
48,[-8.66045984],[7.07769501],[-9.64659919]
49,[-10.68586929],[6.76899624],[-8.28339559]
50,[-2.22851189],[0.91000674],[-2.87083435]
51,[-2.10636624],[0.86807779],[-2.61071791]
52,[-10.93261523],[7.80684811],[-11.04633498]
53,[-10.71997919],[7.61550371],[-10.574083]
54,[0.05090586],[0.22923301],[-3.07467702]
55,[-2.54331297],[0.89396858],[-3.10079398]
56,[-2.013103],[0.86563404],[-2.30537384]
57,[-7.87226131],[6.24549086],[-6.65362145]
58,[-10.14011049],[7.06278476],[-9.1657259]
59,[-1.92215976],[0.84841641],[-2.52625681]
60,[-6.7530441],[5.41352746],[-7.15733958]
61,[-7.2042493],[4.63987258],[-3.8932995]
62,[-9.77017771],[6.65163661],[-7.95058286]
63,[-10.0464167],[6.70579903],[-7.36374729]
64,[-2.34129395],[0.85665526],[-2.62937167]
65,[-2.16880577],[0.85451142],[-2.90802005]
66,[-1.9997658],[0.83536162],[-2.43031726]
67,[-2.18330824],[0.83563515],[-2.63388268]
68,[-10.21902052],[7.44289143],[-10.20452891]
69,[-2.07368955],[0.81861947],[-2.39982221]
70,[-9.83681834],[7.22014412],[-10.26761132]
71,[-8.77490221],[5.97481892],[-8.68494597]
72,[-11.10122848],[7.16687408],[-8.88496167]
73,[-10.00233875],[7.32866024],[-10.09906357]
74,[-2.11369201],[0.82503743],[-2.48250968]
75,[-9.7262141],[6.89358272],[-10.46607242]
76,[-4.37056639],[2.69831892],[-4.12965749]
77,[-10.15548387],[7.24988549],[-10.53714473]
78,[-1.98272474],[0.80294685],[-2.54449769]
79,[-10.18037342],[7.13989094],[-11.06457401]
80,[-0.5142417],[0.06222778],[-2.30486153]
81,[-9.77884909],[7.22305532],[-11.78141154]
82,[-10.18613244],[7.05381734],[-10.84790017]
83,[-7.9678875],[5.18890412],[-8.60448853]
84,[-9.67071779],[7.15650899],[-12.28985093]
85,[-5.27871549],[2.60840222],[-4.65393204]
86,[-6.38488746],[2.68299094],[-3.86767836]
87,[-10.13375993],[7.0947108],[-12.20381688]
88,[-1.90972377],[0.82470128],[-2.50435988]
89,[-1.64708302],[0.0635158],[-2.36083875]
90,[-10.07972456],[6.93549371],[-11.68990234]
91,[-5.69486691],[1.73066355],[-2.60901445]
92,[-2.01937709],[0.82935626],[-2.31419555]
93,[-0.33274458],[0.02730912],[-2.4322925]
94,[-3.95449814],[1.38480538],[-3.73086219]
95,[-9.79973876],[6.43219568],[-10.45982734]
