,Mean,Variance,Predictive model
0,[-67.81048192],[31.74518768],[-0.63477058]
1,[-35.39779248],[28.88030904],[-0.36310173]
2,[-29.78306324],[30.00083762],[-0.42750644]
3,[-44.92619546],[33.76721239],[-0.24827937]
4,[-39.94022292],[32.4360587],[-0.49709639]
5,[-46.44930645],[34.70131353],[-3.64429934]
6,[-34.2349164],[27.80983403],[-0.84755533]
7,[-15.6408796],[19.9627466],[-1.35018511]
8,[-12.06635016],[14.71439896],[-0.77611732]
9,[-21.82890119],[18.97428587],[-4.53141845]
10,[-13.18911943],[15.29905384],[-1.77394283]
11,[-12.4663135],[15.06405067],[-0.83154877]
12,[-6.51766369],[12.66351432],[-4.66058888]
13,[-58.0393204],[31.882552],[-7.75763689]
14,[-0.22437752],[5.60224023],[-2.21725194]
15,[-2.71144485],[4.92992925],[-2.33670819]
16,[-1.95408484],[4.51279405],[-4.68611229]
17,[1.38599802],[2.61481986],[-3.27932588]
18,[-4.46084885],[3.52364418],[-0.86901466]
19,[-2.89006407],[2.5409764],[-1.49082729]
20,[-2.65639958],[2.36712738],[-1.08257075]
21,[-3.36909313],[2.53797693],[-2.63889919]
22,[-0.09701413],[0.64418375],[-1.14303954]
23,[-0.25261523],[0.49081468],[-0.82898499]
24,[-0.30817249],[0.2109892],[-0.55896151]
25,[-0.8922814],[0.96797408],[-0.]
26,[-0.51136837],[0.48401327],[-0.]
27,[-7.20095853],[2.99935392],[-0.]
28,[-0.69333361],[0.42844799],[-0.]
29,[-0.46335774],[0.33785779],[-0.]
30,[-2.00225435],[0.83355963],[-0.]
31,[-0.49986725],[0.20564716],[-0.]
32,[-0.41997083],[0.17205759],[-0.]
33,[-0.38350681],[0.15341025],[-0.]
34,[-0.67918458],[0.25978128],[-0.]
35,[-0.37981108],[0.13226912],[-0.]
36,[-0.38394105],[0.12781415],[-0.]
37,[-0.42207464],[0.1420676],[-0.]
38,[-0.4257751],[0.14123979],[-0.]
39,[-0.44629127],[0.14123136],[-0.]
40,[-0.41984092],[0.1313248],[-0.]
41,[-0.40777238],[0.12198718],[-0.]
42,[-0.40414544],[0.11910803],[-0.]
43,[-0.4041081],[0.11707535],[-0.]
44,[-0.3973879],[0.11720819],[-0.]
45,[-0.40226523],[0.11325272],[-0.]
46,[-0.40295202],[0.11579188],[-0.]
47,[-0.40404625],[0.11301204],[-0.]
48,[-0.41084532],[0.11325909],[-0.]
49,[-0.40268832],[0.10893475],[-0.]
50,[-0.39665029],[0.10724361],[-0.]
51,[-0.40998216],[0.10819366],[-0.]
52,[-0.40583631],[0.10653357],[-0.]
53,[-0.39424263],[0.10461012],[-0.]
54,[-0.39661302],[0.10355565],[-0.]
55,[-0.40677199],[0.10388693],[-0.]
56,[-0.41089567],[0.10432693],[-0.]
57,[-0.40500954],[0.10240866],[-0.]
58,[-0.40291589],[0.10089634],[-0.]
59,[-0.40918664],[0.10226127],[-0.]
60,[-0.39799667],[0.09808856],[-0.]
61,[-0.40422118],[0.0995434],[-0.]
62,[-0.41055825],[0.10057824],[-0.]
63,[-1.2758344],[0.43723688],[-0.]
64,[-0.40133166],[0.09683014],[-0.]
65,[-0.40298547],[0.09697671],[-0.]
66,[-0.4025745],[0.0955394],[-0.]
67,[-0.40885034],[0.09585093],[-0.]
68,[-0.39907765],[0.09297734],[-0.]
69,[-0.40212303],[0.09332073],[-0.]
70,[-0.40042224],[0.09201249],[-0.]
71,[-0.40486208],[0.09329425],[-0.]
72,[-0.40591773],[0.09284414],[-0.]
73,[-0.40009895],[0.09058361],[-0.]
74,[-0.40229769],[0.09072522],[-0.]
75,[-0.39735526],[0.08901939],[-0.]
76,[-0.39926292],[0.08895302],[-0.]
77,[-0.39881065],[0.08828322],[-0.]
78,[-0.39760128],[0.0873345],[-0.]
79,[-0.42064805],[0.09454125],[-0.]
80,[-0.40147968],[0.08732839],[-0.]
81,[-0.3991039],[0.08618497],[-0.]
82,[-0.41016631],[0.09034727],[-0.]
83,[-0.40508552],[0.08760716],[-0.]
84,[-0.41069675],[0.08757274],[-0.]
85,[-0.41505336],[0.08929768],[-0.]
86,[-0.41595598],[0.087807],[-0.]
87,[-0.39843231],[0.08351817],[-0.]
88,[-0.40078835],[0.0833877],[-0.]
89,[-0.39973718],[0.08336066],[-0.]
90,[-0.40868779],[0.08408005],[-0.]
91,[-0.40085129],[0.08241703],[-0.]
92,[-0.40050378],[0.08185781],[-0.]
93,[-0.40642794],[0.0833444],[-0.]
94,[-0.41331351],[0.08405787],[-0.]
95,[-0.40163373],[0.0815086],[-0.]
