,Mean,Variance,Predictive model
0,[-23.57291946],[32.29244287],[-0.23864921]
1,[-36.91115307],[39.50146307],[-1.19109914]
2,[-42.26836981],[41.28357618],[-0.99166026]
3,[-27.93087716],[31.76873017],[-0.14311279]
4,[1.13395396],[14.62233596],[-0.03709349]
5,[-10.27184093],[12.80394823],[-0.2014217]
6,[6.62126602],[5.44059925],[-0.15858458]
7,[-16.57591017],[18.69433227],[-7.76208134]
8,[4.33322223],[5.66549853],[-0.01035867]
9,[-12.75638018],[11.71385299],[-2.35379236]
10,[-6.83052247],[9.03717732],[-1.21337031]
11,[-8.41276567],[7.80289623],[-0.4124993]
12,[0.23734062],[3.52655358],[-0.04266012]
13,[-2.53116937],[3.75395783],[-0.11308267]
14,[0.36421851],[2.41123644],[-0.07573274]
15,[1.69262305],[1.74719184],[-0.0203653]
16,[1.04215918],[1.58727683],[-0.05909812]
17,[1.17237097],[1.42567081],[-0.02401218]
18,[-8.21453775],[5.03721257],[-0.11159292]
19,[-8.40070125],[5.11448069],[-0.26986537]
20,[1.0982989],[1.2052413],[-0.09316741]
21,[1.57705663],[0.97501928],[-0.02536186]
22,[1.60320501],[0.85447356],[0.0237789]
23,[-2.23666974],[2.22214799],[-0.2042769]
24,[-6.3944968],[3.85550186],[-0.52103599]
25,[0.7621381],[0.82928067],[0.05478463]
26,[1.13346578],[0.4443162],[0.05113879]
27,[0.25542971],[0.76456616],[0.03032014]
28,[0.75702501],[0.50536295],[0.06914678]
29,[1.13196474],[0.31605355],[0.05792782]
30,[-0.12582563],[0.76864657],[0.09994348]
31,[0.98218008],[0.26276681],[0.16083732]
32,[0.89189267],[0.28822298],[0.14620504]
33,[0.73381225],[0.32804538],[0.23128763]
34,[1.07285021],[0.18131938],[0.2338782]
35,[-0.33380169],[0.88286463],[-0.17187272]
36,[0.91325972],[0.21772042],[0.26764707]
37,[1.04192375],[0.15988868],[0.31793691]
38,[1.03816762],[0.15313273],[0.39947013]
39,[1.02931655],[0.16409513],[0.45687443]
40,[0.84253393],[0.22048346],[0.43449185]
41,[1.0137966],[0.14664774],[0.51994431]
42,[1.0149248],[0.14830134],[0.51513864]
43,[1.02753312],[0.13918619],[0.62560578]
44,[1.01555286],[0.14351534],[0.56860221]
45,[1.03138155],[0.13307262],[0.58114704]
46,[1.02892801],[0.13152876],[0.64300908]
47,[1.03355068],[0.13032998],[0.69882519]
48,[1.03364979],[0.12738527],[0.74343852]
49,[-0.71911752],[1.20455837],[-0.]
50,[-0.50181586],[0.87137723],[-0.]
51,[-2.05998584],[1.42412208],[-0.]
52,[0.87790313],[0.20735282],[0.]
53,[0.62644853],[0.29774924],[-0.]
54,[1.02745211],[0.13940465],[0.]
55,[1.03055429],[0.13188026],[0.]
56,[1.01573052],[0.13378991],[0.]
57,[0.9840855],[0.14274461],[0.]
58,[1.02973448],[0.12339917],[0.]
59,[1.03036628],[0.12090054],[0.]
60,[0.38946691],[0.36806631],[0.]
61,[1.02513032],[0.12054656],[0.]
62,[1.03117104],[0.1175271],[0.]
63,[1.03412922],[0.11419224],[0.]
64,[1.02926354],[0.11545928],[0.]
65,[1.02578465],[0.11562162],[0.]
66,[1.03129837],[0.11305085],[0.]
67,[1.03005324],[0.11246533],[0.]
68,[0.44843491],[0.34075876],[0.]
69,[1.02810935],[0.11177205],[0.]
70,[1.03287427],[0.10967016],[0.]
71,[1.03125788],[0.10890349],[0.]
72,[1.02271699],[0.11160573],[0.]
73,[1.02464785],[0.10942817],[0.]
74,[1.02904335],[0.1072582],[0.]
75,[1.03378972],[0.10532663],[0.]
76,[1.03080183],[0.10590722],[0.]
77,[1.03360093],[0.10399717],[0.]
78,[1.02884132],[0.10495367],[0.]
79,[1.03249047],[0.10297469],[0.]
80,[1.03019206],[0.10323987],[0.]
81,[1.03205538],[0.10198268],[0.]
82,[1.02153255],[0.1055402],[0.]
83,[1.03268407],[0.1005556],[0.]
84,[1.0323674],[0.10011367],[0.]
85,[1.02950949],[0.10071106],[0.]
86,[1.0331198],[0.09870183],[0.]
87,[1.03067054],[0.09910304],[0.]
88,[1.02708726],[0.09969283],[0.]
89,[1.03027965],[0.09799934],[0.]
90,[1.02793896],[0.09859793],[0.]
91,[1.03227946],[0.09651433],[0.]
92,[1.01506691],[0.10192462],[0.]
93,[1.03133453],[0.09577326],[0.]
94,[1.02942775],[0.09598449],[0.]
95,[1.02675204],[0.09626259],[0.]
