,Mean,Variance,Predictive model
0,[36.82079912],[15.45105412],[0.15058761]
1,[46.98445693],[8.89759567],[0.22037967]
2,[33.31466505],[17.53468344],[0.41503979]
3,[46.92899689],[13.31111308],[0.22189497]
4,[41.51747151],[16.53716241],[0.42420353]
5,[35.79953062],[14.41667775],[0.63790599]
6,[42.79276764],[10.53915529],[1.59233135]
7,[35.01375589],[15.00255186],[0.98685356]
8,[38.9533376],[12.64458005],[1.20013081]
9,[96.84735035],[18.28397472],[2.89464239]
10,[97.88012491],[18.555037],[3.02482008]
11,[102.93061523],[15.29180466],[8.5441573]
12,[84.735408],[22.52162265],[5.62194311]
13,[85.93506383],[22.7207525],[5.02019196]
14,[95.60072783],[20.15480306],[4.73123685]
15,[93.87164737],[20.47816368],[6.05949962]
16,[92.28922184],[20.08417817],[2.22832991]
17,[98.13153859],[28.19112888],[2.54701409]
18,[87.77842218],[35.49199026],[5.0879789]
19,[77.53754173],[29.03074926],[13.63914473]
20,[92.74304958],[24.99864805],[10.7803591]
21,[47.11614802],[42.27839493],[11.64661152]
22,[34.73694071],[43.71879979],[10.2177558]
23,[100.79288083],[18.49167072],[13.02378917]
24,[83.94841632],[28.98159941],[11.48939878]
25,[69.12860555],[52.53002272],[13.67727777]
26,[80.35251507],[45.33466775],[21.43431797]
27,[70.19170953],[50.18690617],[11.26248984]
28,[99.32793873],[39.27392474],[19.98893246]
29,[92.19139578],[43.14511574],[13.41146792]
30,[119.63805492],[32.30215487],[18.64283679]
31,[78.33534158],[49.68422902],[16.44964417]
32,[30.76098021],[57.8728226],[22.64864926]
33,[73.99811201],[43.27507022],[26.39955152]
34,[64.54955717],[47.32652038],[21.670061]
35,[49.32984844],[52.14693736],[20.25196321]
36,[67.70475769],[48.3903853],[4.81990493]
37,[19.16455874],[57.54481836],[32.50449621]
38,[81.49280031],[46.65164611],[16.96788589]
39,[56.37392297],[50.79301278],[45.38114306]
40,[41.13125017],[53.79553409],[32.89816263]
41,[39.78001385],[53.51609922],[37.88622641]
42,[53.24131641],[49.39065775],[35.55715656]
43,[31.92860398],[52.57591599],[44.7881011]
44,[74.20695569],[42.55954743],[38.36417926]
45,[65.33102453],[41.1435457],[31.68921049]
46,[36.01994497],[49.37104414],[50.38635604]
47,[153.03758302],[49.0891328],[58.35692136]
48,[168.07870778],[44.67137591],[42.82273447]
49,[217.95839775],[35.88816184],[60.37031377]
50,[180.42032873],[43.26867629],[79.26086562]
51,[192.40278067],[44.54016498],[53.05591429]
52,[148.18004298],[49.91142792],[59.41531455]
53,[195.94240849],[37.29044345],[66.55500694]
54,[174.20064874],[43.11947013],[90.74712455]
55,[181.73977287],[45.81497406],[65.6232977]
56,[116.57731519],[53.84932245],[37.89117169]
57,[228.18335703],[36.23593074],[44.56385326]
58,[44.00833225],[63.6816542],[114.51033642]
59,[125.34600243],[44.27071853],[60.28552187]
60,[129.22401492],[52.6277217],[41.32807588]
61,[195.84569977],[35.66752979],[77.97749531]
62,[173.1140493],[40.22068163],[10.49107045]
63,[81.41595487],[55.86403295],[77.92949919]
64,[227.06025005],[34.80103505],[10.41371845]
65,[227.82486964],[35.15606472],[50.11321849]
66,[227.55936253],[37.35726222],[78.47366301]
67,[28.58585703],[65.42629314],[106.78787956]
68,[87.29624091],[55.60551663],[76.6100893]
69,[133.00451781],[53.1331382],[64.3507695]
70,[50.86247619],[64.7373311],[97.75178185]
71,[34.15592055],[68.84913836],[104.83310983]
72,[260.09129658],[37.49306973],[45.7321913]
73,[184.78045844],[40.79224824],[26.67229237]
74,[149.77779523],[54.98184247],[60.05891384]
75,[23.39730315],[69.88493597],[145.46584716]
76,[29.80294044],[61.58781385],[115.57212127]
77,[253.70050875],[32.7291808],[132.48221738]
78,[96.60275298],[60.6952756],[50.82063346]
79,[160.32389291],[43.04582717],[63.96823725]
80,[141.94553824],[51.72658708],[60.96851564]
81,[72.77072717],[60.60636815],[76.0090653]
82,[183.3271793],[35.03773844],[42.19589498]
83,[23.37623567],[66.84043915],[104.88800323]
84,[243.67812612],[36.28176335],[48.55548347]
85,[103.62951669],[55.39282042],[48.81002707]
86,[259.11653211],[34.09388655],[102.94995303]
87,[128.91360552],[55.16612929],[62.0488516]
88,[45.20855846],[65.64419278],[87.87847041]
89,[91.53711334],[54.26762054],[78.91231516]
90,[44.24186498],[64.61966992],[116.6290592]
91,[170.08623112],[45.24654497],[77.26477004]
92,[252.11352462],[35.75513484],[143.12448993]
93,[149.0930455],[52.90866191],[69.6480611]
94,[35.09991276],[68.15580864],[117.47012766]
95,[290.44122656],[41.0084984],[178.83711659]
