,Mean,Variance,Predictive model
0,[134.16087316],[20.84122869],[0.83054113]
1,[131.6349797],[17.83773793],[0.92197637]
2,[108.86422528],[25.21443364],[1.30540594]
3,[124.70601374],[20.97990534],[0.83109373]
4,[112.10606801],[23.93567734],[0.76044865]
5,[112.82757361],[23.70954158],[1.8574627]
6,[21.93459529],[36.38561872],[3.91539691]
7,[112.03689073],[22.48225112],[1.91772615]
8,[22.06457496],[34.21513176],[5.1026482]
9,[95.64911834],[26.42976153],[2.28471485]
10,[121.96870703],[15.94516619],[5.93106751]
11,[120.80553603],[16.44913393],[4.0543868]
12,[117.00384656],[18.37049756],[5.63044725]
13,[118.07964946],[18.38732609],[4.3011157]
14,[121.58388221],[15.9493893],[5.61011032]
15,[86.69933591],[23.24384694],[4.56928206]
16,[81.68263134],[24.78127723],[4.40907205]
17,[120.12129521],[15.85608243],[1.72100029]
18,[121.2515132],[15.10682761],[7.12984856]
19,[126.96311969],[17.04404213],[11.91653678]
20,[121.99679156],[16.62478527],[5.42110719]
21,[107.77560974],[21.09256855],[14.53320222]
22,[121.90445357],[17.03999859],[13.40534475]
23,[31.88185673],[31.60834056],[15.43257003]
24,[141.15819124],[11.4980878],[28.15896279]
25,[131.15451135],[21.02408619],[5.83442557]
26,[153.0682371],[16.35593272],[24.60060913]
27,[136.72966341],[18.90990812],[9.44576771]
28,[123.56038321],[22.68427977],[12.14548718]
29,[115.3583054],[24.65470683],[34.77240456]
30,[163.11195979],[23.56983253],[29.03464186]
31,[165.56434142],[10.38272134],[7.60424732]
32,[174.64182127],[38.53280499],[63.02755246]
33,[108.32244488],[43.07644786],[94.34940776]
34,[98.90320494],[51.38864096],[88.97759834]
35,[280.58232781],[32.07698945],[159.8434218]
36,[280.09380754],[36.58556748],[11.20480701]
37,[248.11809028],[34.08420594],[53.5636702]
38,[277.84837992],[36.08514282],[49.13868089]
39,[286.11118469],[37.45989008],[113.85225756]
40,[261.68532333],[41.23233655],[94.76460318]
41,[293.44895738],[40.63338002],[112.24192132]
42,[297.49035405],[40.44213376],[137.14628874]
43,[298.40289125],[38.92498359],[137.81119763]
44,[30.49955242],[70.09996139],[181.64127389]
45,[203.05186243],[56.9888515],[97.7516089]
46,[144.39169147],[54.28624549],[113.98423174]
47,[148.18466229],[60.55659682],[146.29474009]
48,[175.10407927],[51.38949945],[123.63355682]
49,[186.28086841],[48.45677492],[110.04761891]
50,[292.10436202],[42.22513689],[135.18961094]
51,[188.40194501],[45.42711967],[114.88233199]
52,[328.86026765],[41.05126898],[119.33592357]
53,[196.0304099],[48.54249559],[114.3281131]
54,[320.60228721],[44.47627922],[178.14591087]
55,[168.40105651],[55.14393146],[137.05870175]
56,[323.19489426],[45.09683406],[131.75819531]
57,[233.72221996],[52.02680763],[66.20171989]
58,[158.1253863],[61.73852792],[118.5084392]
59,[316.69427162],[52.48306714],[85.34128798]
60,[311.93597582],[50.07145857],[97.64361334]
61,[246.88212798],[61.1122564],[81.64793691]
62,[158.45130458],[64.85498839],[125.95199593]
63,[217.23065727],[63.45596243],[81.54235919]
64,[104.22699432],[76.28157086],[163.9137561]
65,[282.95498535],[46.49961685],[66.20448994]
66,[127.170062],[78.49736022],[121.44089252]
67,[307.83896628],[52.26296172],[198.0134806]
68,[261.5244324],[57.78320827],[194.20850873]
69,[57.12185131],[87.85134419],[162.17225982]
70,[230.80970913],[56.30078685],[106.7974228]
71,[167.09208602],[69.58679045],[163.26625989]
72,[149.9362287],[70.6870209],[131.29319852]
73,[143.30245887],[63.81004058],[187.70807651]
74,[278.29021288],[38.71387332],[95.80867963]
75,[196.23777674],[57.3134943],[135.39776856]
76,[178.48053749],[66.43938447],[103.45314899]
77,[343.52046708],[43.4854522],[100.54198885]
78,[119.35018163],[76.02017996],[122.16560391]
79,[266.96823244],[44.18923297],[145.75534326]
80,[128.27746641],[80.37082776],[152.62121394]
81,[143.86084678],[72.35962314],[129.47374234]
82,[142.3460228],[77.28048634],[111.94843645]
83,[150.47348558],[77.24785518],[127.56145017]
84,[137.78147297],[70.13781549],[140.33505455]
85,[175.37118788],[69.9006802],[159.57723571]
86,[203.0218004],[62.3428264],[105.00458813]
87,[301.27929936],[51.9467455],[165.09636499]
88,[295.48670609],[45.80495788],[180.58799033]
89,[159.50227786],[75.64653413],[126.05040751]
90,[194.2009025],[70.004209],[82.64714589]
91,[217.5021009],[70.71747957],[132.77309092]
92,[185.8203065],[65.50276587],[135.7720639]
93,[325.05329449],[55.12055427],[211.3795542]
94,[209.01973052],[48.90328941],[117.10994417]
95,[270.82666006],[50.96695399],[235.42631538]
