,Mean,Variance,Predictive model
0,[50.13702984],[20.93524159],[0.06197989]
1,[35.49676812],[38.71831037],[0.1105291]
2,[28.62322116],[44.88716601],[-0.00638436]
3,[43.2989478],[50.74664073],[0.68504738]
4,[123.58642511],[47.89296914],[1.75014968]
5,[113.71750408],[52.40366326],[1.60377586]
6,[16.8147595],[67.02964205],[3.76516434]
7,[121.18740127],[47.20369758],[4.48572596]
8,[137.72834502],[31.6868865],[2.9837092]
9,[127.16186027],[31.00439655],[7.02282609]
10,[99.78896297],[46.81703998],[1.52000901]
11,[124.81300707],[38.35635945],[6.1373957]
12,[112.33787697],[41.35148377],[5.19482574]
13,[113.28809337],[42.43764753],[8.26823297]
14,[140.37818817],[35.92338943],[10.37993745]
15,[147.14560548],[20.1853206],[7.20718996]
16,[160.40647724],[27.28120783],[17.1179068]
17,[49.59945866],[61.09483658],[11.97558495]
18,[154.57648089],[26.92938916],[26.45183752]
19,[35.96278978],[64.42414178],[9.4029066]
20,[23.81686876],[63.82781249],[20.80127765]
21,[68.46678522],[39.50598892],[40.27675618]
22,[152.91356184],[19.83272268],[37.3511019]
23,[197.50430793],[50.93250372],[17.0017275]
24,[281.39897206],[35.27367573],[52.76699464]
25,[268.89579729],[31.59391604],[79.43784922]
26,[203.53098746],[27.65156608],[38.68944807]
27,[41.84097693],[68.36566744],[63.48592129]
28,[287.81776905],[29.32309452],[38.5994431]
29,[282.52389528],[43.11165758],[71.4244314]
30,[283.62411163],[38.32956244],[21.52247566]
31,[280.80261772],[37.20845223],[96.60920798]
32,[280.98571602],[37.4600176],[58.76808782]
33,[166.52879295],[46.21279597],[72.77905961]
34,[301.10601131],[31.68769542],[8.67333794]
35,[272.53014127],[38.00016828],[74.76941238]
36,[286.59747208],[35.56639987],[80.31806555]
37,[243.53974181],[20.94401025],[44.05360936]
38,[270.96706745],[41.81601622],[91.47405648]
39,[269.8858753],[35.39630987],[76.06605445]
40,[236.42344669],[12.38376407],[62.37866546]
41,[153.18707456],[46.33338909],[95.36955115]
42,[212.50686748],[38.40604591],[128.54745342]
43,[299.92160417],[32.74777133],[135.48718112]
44,[266.8225109],[35.90788259],[173.5638754]
45,[292.35336064],[38.60553885],[198.86087316]
46,[291.16089826],[25.48520639],[106.0872704]
47,[257.43944259],[40.30443553],[216.253249]
48,[300.18122205],[29.70158774],[171.15683473]
49,[263.24383751],[39.56806572],[235.7944205]
50,[283.32069077],[44.03294673],[206.30542853]
51,[201.13990536],[49.20561366],[89.19205146]
52,[157.97506312],[68.42603029],[97.32064661]
53,[286.87581538],[54.93989415],[118.39454354]
54,[86.18268552],[87.91831813],[106.35073853]
55,[258.8431954],[55.15733228],[164.4403052]
56,[101.1950793],[70.04145154],[130.73158238]
57,[64.26712631],[88.88159621],[105.22067758]
58,[124.33034848],[70.53803188],[120.30667813]
59,[276.28023865],[50.15472872],[33.20894343]
60,[174.30356328],[65.67553804],[67.0416062]
61,[78.28021441],[86.81812578],[127.24858527]
62,[95.46239888],[78.94462277],[93.18565116]
63,[265.27083346],[50.15625313],[171.39136492]
64,[262.01491854],[49.28678493],[81.52550686]
65,[295.96156626],[43.98315908],[124.1878868]
66,[69.11846635],[84.98144828],[103.28358027]
67,[162.229724],[57.83315781],[92.60830632]
68,[144.57129046],[65.06046072],[126.26570367]
69,[93.08670718],[70.54023212],[116.99119569]
70,[147.6935549],[65.08432377],[136.16430017]
71,[88.08147305],[77.07279779],[104.67812982]
72,[136.69848998],[63.25374443],[109.05061299]
73,[116.4041495],[76.04106433],[91.09076707]
74,[269.95041499],[44.44918953],[72.67112426]
75,[100.19318937],[67.82969417],[104.83017204]
76,[192.68434322],[52.68703092],[88.27542848]
77,[287.31557778],[40.51128541],[144.70299231]
78,[272.21773041],[43.11265311],[187.2831919]
79,[286.68433682],[49.91503203],[84.8462522]
80,[201.45966533],[38.47604088],[106.88970755]
81,[279.27785247],[49.17096776],[94.21057317]
82,[298.88233655],[35.06267292],[147.19044264]
83,[265.0243933],[47.84495104],[132.08981131]
84,[191.08203263],[67.62796084],[90.69719487]
85,[287.36063101],[51.57323204],[140.64868139]
86,[301.32678755],[45.25020764],[173.90123394]
87,[266.81060017],[42.99399429],[171.27378177]
88,[110.65281195],[79.52139199],[95.55633302]
89,[275.48748945],[49.22444841],[225.41924835]
90,[278.73782248],[48.78398996],[163.56865178]
91,[287.57936554],[40.64823936],[112.82446781]
92,[283.73706871],[39.49064114],[221.0463349]
93,[53.39634019],[87.75042606],[153.09222657]
94,[181.48912387],[41.99917244],[173.60042545]
95,[267.16355337],[41.1409911],[145.17142505]
