,Mean,Variance,Predictive model
0,[-1.97702913],[44.5893024],[-0.10346757]
1,[-3.77683957],[48.68529241],[-0.239365]
2,[-14.2561641],[50.74122147],[-0.17704878]
3,[-11.96376986],[49.3997186],[0.32188405]
4,[13.79390518],[41.7301808],[0.33686222]
5,[-13.84451968],[47.87538753],[0.58424966]
6,[-12.33008791],[46.89443574],[0.54122092]
7,[0.80392043],[43.65535416],[0.49285808]
8,[3.33393374],[42.8214415],[1.37663642]
9,[6.98337576],[41.24612331],[0.78847018]
10,[11.95245222],[37.91121737],[0.8632178]
11,[28.57018805],[24.90715197],[0.7519985]
12,[16.53224206],[37.18023618],[0.86315342]
13,[7.70886251],[37.51798086],[2.05135691]
14,[-0.26773593],[35.98484638],[-0.35087815]
15,[31.78943985],[33.39600235],[3.07000413]
16,[32.07171256],[34.00084595],[2.08065395]
17,[38.92283649],[31.93680564],[3.27679516]
18,[69.37584877],[29.60882828],[5.4335033]
19,[56.70536658],[27.15965416],[7.20039768]
20,[75.41401374],[23.79561008],[7.23805304]
21,[83.25164174],[21.425761],[7.56986527]
22,[208.65551042],[32.35379399],[17.71914142]
23,[210.82118731],[23.79286958],[1.04576418]
24,[208.06454769],[32.14334714],[47.524599]
25,[242.29657628],[20.60890664],[46.78581866]
26,[148.84568425],[41.56436325],[77.69838956]
27,[254.96397804],[28.34153528],[33.52564138]
28,[245.4384907],[11.90586556],[69.29036461]
29,[309.15460285],[23.62001588],[88.72722478]
30,[254.2898326],[28.24786188],[105.8408407]
31,[250.62396084],[39.42802619],[114.85801415]
32,[177.09654442],[30.09776379],[96.52118002]
33,[117.23437028],[52.00399312],[75.24791398]
34,[286.69567462],[17.249498],[113.54287517]
35,[279.50909308],[43.82936129],[104.02235913]
36,[274.85565896],[46.67439037],[124.10359979]
37,[260.70654329],[41.20707017],[97.16192551]
38,[237.96521666],[47.45724105],[87.78523003]
39,[160.6571225],[49.773857],[146.76912198]
40,[92.6057407],[61.15090433],[179.51136977]
41,[194.78518789],[23.97454178],[139.61059306]
42,[89.88969224],[57.86089851],[172.9104055]
43,[293.07339038],[37.87742345],[34.89604416]
44,[279.54121575],[45.49340402],[104.63717027]
45,[267.49782515],[45.9463827],[134.64841389]
46,[222.09684191],[52.01107395],[135.85112068]
47,[259.20094291],[43.53303821],[151.73045609]
48,[190.33085974],[52.51370732],[172.80799622]
49,[227.02384963],[50.79204602],[126.31610623]
50,[273.83631731],[50.86831193],[188.90518101]
51,[181.71517641],[39.05960677],[169.79729332]
52,[262.90073182],[44.09907672],[177.28260449]
53,[255.08947352],[42.85061344],[161.00611265]
54,[227.33710513],[60.19913731],[162.1026995]
55,[312.61581655],[33.14954348],[187.72995404]
56,[224.50207904],[32.9026833],[197.69675236]
57,[319.12597975],[43.88031131],[159.00108999]
58,[272.56292632],[57.1093396],[169.08535417]
59,[238.10054536],[45.50947622],[118.8213049]
60,[179.89914968],[71.88202177],[128.90941325]
61,[201.90518709],[63.65603184],[142.81575642]
62,[251.10495246],[45.57420943],[147.40145973]
63,[275.56613144],[56.39472166],[207.33552939]
64,[202.74795156],[48.84387675],[133.1346825]
65,[291.8032201],[52.51539017],[181.29810287]
66,[297.52778441],[52.93612654],[192.48717565]
67,[220.84945445],[49.69474369],[129.90964301]
68,[153.09709801],[73.90202474],[191.80589534]
69,[264.23029294],[54.24684911],[177.03433888]
70,[279.89179565],[56.18691994],[125.8691599]
71,[291.98391317],[55.54180372],[208.10929655]
72,[300.12156854],[56.54092684],[156.01476329]
73,[246.9828841],[55.63349116],[117.37361893]
74,[298.04317937],[55.55106136],[161.35015958]
75,[312.12951974],[51.71119309],[126.42324439]
76,[302.103289],[48.27553624],[202.80269286]
77,[298.90516153],[55.83706639],[135.70923211]
78,[83.14404874],[77.51529011],[178.10443931]
79,[293.6800942],[54.22757747],[210.55842318]
80,[292.32029611],[53.98998193],[178.87193206]
81,[287.89047588],[56.98053987],[201.95294041]
82,[316.57177228],[42.08134796],[225.20520093]
83,[263.02586701],[60.8299647],[192.7650496]
84,[276.11598739],[60.56474388],[181.79680701]
85,[261.51915235],[53.64228518],[182.85792133]
86,[212.6679863],[72.30732644],[175.70774896]
87,[292.3339928],[49.58295077],[198.92839809]
88,[322.56980296],[45.96212283],[181.58038198]
89,[272.38872035],[52.41596389],[139.27685291]
90,[273.2125386],[44.34844974],[173.26125561]
91,[291.9746042],[55.31143014],[202.32337485]
92,[219.84405217],[59.9560408],[184.21556035]
93,[226.65893694],[68.98382019],[144.83733168]
94,[262.14156478],[61.06630046],[201.77151315]
95,[256.2257648],[61.4656957],[218.08251705]
