,Mean,Variance,Predictive model
0,[22.62017616],[11.91759295],[0.19746503]
1,[29.48734787],[6.30974722],[0.22536212]
2,[32.06882146],[5.76858924],[0.17605956]
3,[63.66281849],[15.59737349],[0.49758584]
4,[56.79464301],[16.32781873],[0.84234833]
5,[64.35581941],[12.72706645],[1.46221689]
6,[62.7808833],[13.18521297],[0.89947117]
7,[63.38893002],[8.26792992],[0.9806845]
8,[61.19614589],[14.31005135],[3.32751398]
9,[65.81722143],[16.93623812],[4.26676748]
10,[85.06797925],[7.67721054],[5.21391884]
11,[76.83613441],[15.97532394],[5.89501265]
12,[91.74210336],[3.93750011],[6.64338879]
13,[75.40315402],[14.61099334],[1.63027856]
14,[78.79309246],[19.94899144],[8.15524163]
15,[66.17983368],[18.18060121],[0.34550845]
16,[70.73679315],[20.50944567],[5.99347705]
17,[89.9584482],[16.84457034],[6.88588056]
18,[72.06873633],[10.00668493],[13.24380756]
19,[81.53597389],[20.988502],[7.38224124]
20,[72.55081837],[20.19485282],[14.05589807]
21,[76.7011071],[19.53266811],[11.29848918]
22,[88.22648105],[12.5052009],[14.05987957]
23,[57.76501118],[28.6121847],[18.41855468]
24,[86.25171345],[18.78833174],[3.09059889]
25,[78.97717484],[14.93475764],[20.81894507]
26,[59.84037038],[23.86236789],[19.11756821]
27,[92.82393474],[14.64597185],[13.57788547]
28,[88.96066946],[20.29870442],[16.81639597]
29,[61.97353202],[23.92060914],[20.83249857]
30,[71.03602855],[18.16971788],[21.83853514]
31,[58.4773878],[22.87156078],[28.15835577]
32,[128.51696497],[18.44316831],[51.84074408]
33,[118.44872889],[16.37325039],[51.0635159]
34,[86.82185842],[25.12551002],[56.43535384]
35,[141.34574218],[14.02667657],[76.14262473]
36,[141.23751629],[17.03279806],[68.42762353]
37,[141.24994444],[17.33772585],[68.58692649]
38,[141.66700328],[15.70554102],[87.80309872]
39,[117.33798449],[20.05740848],[88.9145507]
40,[89.47326935],[34.32984527],[65.84179978]
41,[129.23402131],[22.65888514],[71.97063618]
42,[85.68412731],[27.55412435],[85.32225053]
43,[77.42546434],[34.89515759],[82.19068462]
44,[146.12902506],[19.57840906],[65.92462414]
45,[24.61999937],[44.0074372],[61.82466192]
46,[151.71217024],[21.76154308],[72.16833528]
47,[103.66505273],[31.37506161],[62.28405185]
48,[53.26598883],[42.04565135],[73.41092086]
49,[78.94294074],[35.32844196],[66.38982199]
50,[137.60300447],[25.84723587],[53.95076995]
51,[49.25158171],[42.08786372],[78.6596215]
52,[92.68729913],[34.93100342],[40.60064147]
53,[84.0548904],[29.73223181],[66.20158976]
54,[57.5253469],[40.9779395],[50.68061936]
55,[87.46632528],[36.23578125],[49.72770699]
56,[67.32877169],[39.17301694],[87.43183848]
57,[150.10420828],[27.74949884],[105.97779881]
58,[113.23262404],[31.88303682],[65.71555428]
59,[92.45311233],[33.73824645],[70.17610327]
60,[128.2337374],[25.69603037],[55.3674387]
61,[146.99961677],[19.85345499],[60.81117442]
62,[162.37343208],[21.52057955],[90.61571154]
63,[127.42917241],[21.64038776],[91.91670806]
64,[133.08820876],[21.22057927],[96.50826066]
65,[129.83442662],[29.76937812],[102.68555451]
66,[141.72922829],[28.11242056],[97.97949888]
67,[168.73347788],[23.06967077],[102.40809778]
68,[133.90756165],[27.0849279],[86.4931703]
69,[129.8421344],[30.57672143],[76.62519394]
70,[117.29681739],[17.10957765],[105.99876565]
71,[147.38751415],[26.44174136],[52.53087376]
72,[184.8043852],[25.71460263],[88.0114845]
73,[147.08528971],[20.84747504],[103.36615049]
74,[185.57447662],[29.88627732],[83.43815648]
75,[84.84564118],[37.11613449],[109.38657403]
76,[130.21725249],[41.38949755],[87.36003668]
77,[114.01906057],[32.92434376],[85.3856611]
78,[163.68251818],[19.59502548],[110.11227882]
79,[196.37292241],[26.64368147],[83.38330669]
80,[131.65097664],[33.32876306],[78.42294892]
81,[93.45429134],[42.59170477],[108.78396964]
82,[103.72915872],[33.23401511],[110.20453778]
83,[32.6617701],[50.84798376],[103.11290896]
84,[108.10533937],[35.58419893],[76.68001301]
85,[124.73925606],[28.32778484],[95.53615886]
86,[127.11770964],[32.72412266],[74.96611873]
87,[197.02745049],[31.32779069],[100.41866381]
88,[142.75077275],[34.05223834],[74.21791735]
89,[155.8134696],[31.67690315],[101.72251494]
90,[119.60422981],[36.37527661],[108.97487374]
91,[136.37454675],[27.82800047],[102.31712904]
92,[80.9220391],[40.40307816],[117.50791794]
93,[90.80289446],[38.27303763],[108.07116405]
94,[158.90505173],[35.0472821],[100.50185314]
95,[122.85986537],[33.91285651],[101.50437858]
