,Mean,Variance,Predictive model
0,[24.04121964],[50.20550964],[0.0743994]
1,[15.70925589],[51.54550939],[-0.6053246]
2,[-9.20756269],[55.1324765],[-0.38246632]
3,[24.38630291],[44.47117024],[0.2793607]
4,[9.9107054],[49.89779637],[-0.75515415]
5,[41.70927466],[35.00550101],[0.81830968]
6,[10.21753777],[43.58976924],[0.35404481]
7,[-2.93593636],[46.43886828],[0.85964611]
8,[30.39525762],[40.63500728],[0.96836633]
9,[7.34464658],[39.36316376],[0.84586872]
10,[29.41377951],[30.21560748],[1.37109159]
11,[25.47717845],[36.95864753],[2.77378654]
12,[48.34344502],[38.48574337],[-0.80778998]
13,[42.37743298],[36.84365097],[-1.01577192]
14,[36.03750983],[35.77627652],[-2.43245699]
15,[55.17983925],[25.75115929],[1.55458546]
16,[209.57709737],[54.90313644],[28.3786725]
17,[272.65271398],[46.90713292],[41.25579396]
18,[274.09685093],[52.51387989],[39.01360553]
19,[303.34904077],[35.18971192],[26.49326617]
20,[295.44360774],[36.35102371],[43.51510402]
21,[242.81768994],[44.88679091],[55.1272621]
22,[286.87475958],[43.13674311],[35.59535146]
23,[274.77515621],[49.47968283],[49.28108011]
24,[277.14343676],[39.01521259],[37.78009693]
25,[302.44083046],[31.26705781],[41.07987391]
26,[277.39553941],[38.01675904],[53.57338815]
27,[290.78852816],[40.36289747],[17.36859581]
28,[283.66645743],[45.7265158],[65.21022359]
29,[287.40685236],[41.10553162],[89.44585495]
30,[283.47568389],[42.11255999],[74.21654173]
31,[304.27531318],[45.31109231],[60.66185726]
32,[297.98900888],[45.27867587],[68.23813075]
33,[292.79450519],[40.32021441],[57.89239832]
34,[301.53332251],[38.27518189],[90.53201811]
35,[253.63101144],[39.12893604],[60.21283989]
36,[240.07772756],[39.15495249],[60.2449428]
37,[270.79375533],[51.16582576],[70.47378553]
38,[103.86665678],[68.73859523],[117.81470779]
39,[167.21456158],[59.59602558],[82.9207198]
40,[236.03104499],[39.58580186],[60.33980287]
41,[214.70238899],[48.77004386],[70.64628645]
42,[298.15697318],[28.18882962],[74.98686453]
43,[282.73213459],[43.33675421],[101.56469704]
44,[219.37451977],[54.79047794],[15.49862044]
45,[230.7058674],[36.21639984],[75.02382544]
46,[140.86349303],[57.34792961],[142.67725588]
47,[297.17755254],[47.78371401],[77.14607885]
48,[292.17685196],[46.51528418],[63.18011507]
49,[260.86650691],[35.41034196],[81.34664079]
50,[121.66550481],[67.358246],[121.5168172]
51,[289.99660025],[44.18116249],[84.6720622]
52,[168.66046597],[62.26074907],[128.20322909]
53,[296.1976622],[46.56580516],[51.512276]
54,[303.8480427],[44.84075276],[97.76138333]
55,[115.68245353],[58.17779873],[136.86873278]
56,[169.86242352],[62.15260499],[105.15381017]
57,[172.74255572],[56.41326147],[110.52134034]
58,[207.60922032],[50.34334672],[110.3857708]
59,[185.25794239],[61.81565396],[93.75746764]
60,[137.31863857],[63.71506266],[114.13438878]
61,[209.6284444],[49.54778863],[81.15585704]
62,[284.35102545],[41.49266557],[170.92624607]
63,[299.02981053],[51.80575028],[131.03303366]
64,[200.63279381],[64.52087054],[89.35194594]
65,[229.8695569],[54.84642426],[95.24849231]
66,[153.2974228],[72.32370675],[147.90564105]
67,[173.23619496],[59.1887273],[142.45701538]
68,[219.09984399],[54.403136],[95.13779888]
69,[180.79937155],[61.92100118],[135.13487377]
70,[145.60584185],[68.98391155],[172.87595783]
71,[186.73378774],[64.03713779],[142.60209058]
72,[137.94305799],[77.8792305],[128.78030449]
73,[364.87951669],[45.17696653],[59.26224367]
74,[311.85327451],[51.53915578],[179.00450903]
75,[332.85490399],[54.74621178],[149.49577398]
76,[386.42346595],[49.0177442],[143.64592003]
77,[142.54813509],[77.55621222],[140.9489264]
78,[219.6672272],[69.41448939],[156.53785666]
79,[277.8837737],[61.13431224],[161.52742934]
80,[363.81754414],[53.15871617],[144.80194933]
81,[381.13667828],[56.08956529],[167.19160217]
82,[347.48719272],[68.45290801],[214.34328751]
83,[303.324134],[66.82765424],[210.34265742]
84,[327.35787479],[64.66408402],[147.05677922]
85,[241.46516702],[73.3032627],[176.97991026]
86,[160.91131809],[87.92201404],[113.02635473]
87,[171.82996417],[90.62876029],[222.83989903]
88,[247.85993376],[70.31692922],[162.75924395]
89,[361.3381448],[63.95728376],[231.53248222]
90,[235.35303413],[73.92342345],[151.58767837]
91,[210.63036533],[78.50730932],[168.24119951]
92,[316.34456411],[47.61212969],[166.38980871]
93,[353.16701113],[55.35191643],[114.23957506]
94,[252.07804033],[60.78647699],[153.05249086]
95,[318.09784087],[66.64873222],[212.64994586]
