,Mean,Variance,Predictive model
0,[59.00214371],[23.87254341],[0.06970282]
1,[56.41836102],[23.4846122],[0.60386969]
2,[50.70245082],[23.359828],[0.41659978]
3,[64.06449562],[18.90017961],[0.40070862]
4,[61.9412407],[20.94474495],[-0.29402573]
5,[61.82032781],[20.00622843],[1.19752517]
6,[60.66435483],[19.90871648],[0.9722646]
7,[69.05198115],[13.93187066],[0.17562572]
8,[60.83914423],[22.21011825],[2.27053481]
9,[59.45844237],[24.56321009],[2.69652063]
10,[78.48295515],[20.33868753],[4.3623146]
11,[67.51396635],[23.95538431],[3.89048537]
12,[60.9450138],[25.5139895],[3.21835647]
13,[60.55990542],[26.12720243],[5.59954947]
14,[97.41655042],[24.43137829],[4.01034412]
15,[191.23862428],[26.25544503],[8.90572273]
16,[192.01472798],[22.56212803],[4.58692772]
17,[198.15682772],[25.81967945],[23.6531512]
18,[193.31350157],[31.10096751],[10.83795672]
19,[176.65613577],[31.55809102],[13.00176423]
20,[194.28390275],[27.59641181],[19.52835856]
21,[189.50469864],[24.67396508],[25.22860972]
22,[193.68074145],[24.17207666],[23.11834587]
23,[187.17656112],[25.18476359],[13.23306026]
24,[199.35799547],[26.68731421],[29.46242306]
25,[189.74175715],[28.82734647],[30.75836898]
26,[173.64715767],[32.90403449],[21.64384473]
27,[204.24319518],[35.6623047],[34.92071548]
28,[200.82764066],[36.22508279],[22.39775379]
29,[147.64135375],[40.343976],[32.6480353]
30,[157.66482943],[48.0851549],[54.15370723]
31,[222.26513394],[39.13157187],[31.39895456]
32,[207.15611544],[32.67405218],[37.92392283]
33,[155.87023247],[44.43369939],[86.35083922]
34,[120.89644873],[52.14483241],[96.69607764]
35,[233.61593662],[39.81918414],[96.96041664]
36,[191.93073321],[28.77134113],[87.88685475]
37,[207.04981003],[36.38504558],[98.00533682]
38,[172.96746048],[33.20627168],[80.45667583]
39,[153.62915214],[46.05383765],[95.47811831]
40,[179.49210269],[44.06790624],[87.48306239]
41,[136.00475913],[45.75339975],[58.68975394]
42,[89.42616583],[49.94048179],[97.03808352]
43,[180.32929984],[32.14960683],[68.62537191]
44,[110.51949021],[46.88185004],[131.90733959]
45,[142.8926742],[44.71060196],[72.12283698]
46,[184.59605376],[31.24758662],[112.85377818]
47,[177.48929803],[33.82078227],[67.55507429]
48,[150.20738499],[42.24684421],[73.18759422]
49,[192.68532166],[26.46482309],[102.96240936]
50,[219.59456685],[37.330397],[69.21276778]
51,[150.85490442],[42.04454038],[75.80760174]
52,[70.30421955],[61.20378613],[120.99768582]
53,[189.53806966],[39.73183107],[99.77559514]
54,[162.4476118],[36.36138721],[109.01735571]
55,[170.21548125],[38.77075513],[81.25086512]
56,[179.9629812],[46.61058685],[80.7540633]
57,[156.30746138],[47.50432871],[67.81970883]
58,[40.82033614],[64.03071246],[114.57527699]
59,[204.80077532],[42.07354036],[123.21033893]
60,[183.44595862],[39.73874215],[57.51252075]
61,[279.53612889],[41.79308191],[154.15545938]
62,[85.60087303],[59.67887915],[159.21647119]
63,[186.73430596],[41.89178421],[117.38527277]
64,[186.4010299],[50.3334247],[81.7033672]
65,[93.44984754],[63.3889874],[117.23066772]
66,[246.15038155],[42.33639405],[88.18998623]
67,[230.34391613],[40.07529257],[94.53164212]
68,[293.75684504],[42.39742184],[219.60587518]
69,[276.97510742],[42.51573629],[140.02137941]
70,[226.07045144],[48.19012387],[92.00789957]
71,[194.57245895],[60.9809875],[74.31233718]
72,[275.65950359],[35.22794586],[97.43098811]
73,[235.64234655],[41.15420163],[143.09142505]
74,[211.20245357],[46.51361869],[183.03195294]
75,[238.78819845],[51.64878826],[90.6667113]
76,[265.72578132],[39.50470393],[123.72893689]
77,[156.49349331],[69.025569],[132.40533622]
78,[188.17338751],[48.30994041],[135.98266061]
79,[203.84578381],[54.20784187],[137.48970159]
80,[184.95823751],[51.20755544],[128.30955597]
81,[319.32510548],[49.14863421],[151.065138]
82,[230.75397005],[38.02663034],[123.30275687]
83,[165.84067534],[66.52562216],[93.31359262]
84,[153.82201393],[62.92680763],[141.38503277]
85,[171.85026201],[54.8926753],[113.16942655]
86,[268.51302591],[51.49240458],[77.4460177]
87,[319.66235291],[47.28897504],[157.43385919]
88,[116.9271479],[71.56525178],[129.43177414]
89,[324.5073014],[44.14478288],[213.40267161]
90,[303.76293474],[45.72468144],[129.79908513]
91,[186.0555851],[56.88377991],[99.47751293]
92,[132.72711532],[73.60540127],[164.37294365]
93,[328.5740897],[50.22040072],[212.80298026]
94,[220.22980048],[64.41590405],[169.20018433]
95,[301.61890653],[50.56302943],[164.71811294]
