,Mean,Variance,Predictive model
0,[94.48140505],[52.7094647],[0.43706427]
1,[98.9998973],[49.88933469],[0.84364209]
2,[115.13303539],[40.81230648],[0.54475602]
3,[105.26019663],[44.40152763],[0.91284796]
4,[107.35810295],[42.7837771],[0.86778876]
5,[97.44626814],[49.98794442],[2.87828283]
6,[100.19890603],[43.41331953],[2.58821696]
7,[119.53695788],[37.31370356],[3.04809115]
8,[118.11080446],[26.17082046],[0.60317759]
9,[108.54123756],[48.80317281],[4.34910137]
10,[125.66819362],[39.83565316],[7.30710979]
11,[150.14423698],[29.77865015],[10.67074298]
12,[138.28138337],[34.21790754],[4.98887801]
13,[155.67106128],[21.24685024],[8.75023574]
14,[136.65208799],[31.56372727],[11.04422637]
15,[90.81540426],[47.16602221],[11.40600684]
16,[90.48467225],[46.09535381],[10.43360533]
17,[102.26120706],[38.29856137],[6.73512352]
18,[122.43062435],[37.53002433],[13.7025311]
19,[112.02659776],[31.72832131],[8.43665856]
20,[86.88299042],[42.38889767],[7.87207572]
21,[111.89179498],[33.57045795],[6.27768661]
22,[33.05863904],[57.19217921],[22.79383908]
23,[150.66151361],[21.36032928],[-3.54571863]
24,[135.75289878],[38.38501374],[10.33190536]
25,[141.09221315],[30.94807279],[9.65781291]
26,[90.69022636],[43.74489958],[25.60715295]
27,[151.35376611],[35.16814948],[33.13720671]
28,[131.00773022],[36.26015972],[41.14863605]
29,[131.99067995],[33.78338315],[26.50749558]
30,[156.59732625],[28.15547589],[65.84588595]
31,[174.7524803],[32.33832004],[52.48253913]
32,[120.10499457],[39.93016595],[43.05361856]
33,[180.59245129],[36.07661096],[42.40185713]
34,[111.7016185],[46.20226909],[39.67672795]
35,[119.83192856],[48.82501233],[44.25429995]
36,[164.05809246],[40.54960616],[44.0927824]
37,[161.85717343],[35.80275331],[25.45019494]
38,[106.25398914],[49.30082864],[57.69624749]
39,[189.34807632],[34.25542897],[61.85291403]
40,[91.69833559],[38.35940942],[80.26334807]
41,[186.19785155],[44.23170405],[49.40969208]
42,[118.47900973],[50.1432418],[51.4599376]
43,[67.95020249],[60.82531901],[68.76920113]
44,[58.00024153],[58.41061591],[93.68758811]
45,[171.91422864],[41.71296833],[93.36507385]
46,[77.5267147],[56.90740096],[56.39349099]
47,[42.17367661],[63.80849987],[91.71085585]
48,[36.06417678],[64.70794001],[83.35164908]
49,[158.62147007],[30.96876234],[63.43380267]
50,[159.11029267],[37.25123867],[75.57755881]
51,[191.6239856],[40.11234828],[55.43481722]
52,[79.8200798],[55.76895377],[61.05271326]
53,[150.89205556],[45.49090217],[86.48097565]
54,[152.47896208],[47.59618895],[46.09586244]
55,[149.35726154],[46.18768179],[75.70565217]
56,[142.20992862],[48.98718427],[112.72092165]
57,[168.19492846],[43.79156408],[91.12503254]
58,[77.87758251],[58.20536469],[107.4217973]
59,[129.03208451],[48.05752086],[78.92713733]
60,[124.67818861],[52.49073925],[70.16418375]
61,[70.80023751],[57.9897696],[101.16220109]
62,[181.38464155],[44.40739247],[114.42411037]
63,[172.83632285],[42.22733142],[127.74342195]
64,[116.33804808],[46.96039627],[121.99014606]
65,[64.39108431],[60.94893543],[85.91623009]
66,[161.38921782],[45.74299024],[155.57146436]
67,[171.87765928],[44.07203739],[134.757505]
68,[149.59480992],[46.21861369],[114.6761086]
69,[112.00963191],[53.27131212],[78.28767742]
70,[76.95411355],[56.60023531],[108.58148692]
71,[213.96408619],[39.08350157],[128.84157465]
72,[95.2939643],[59.63356204],[118.25833282]
73,[164.26244476],[44.8313106],[111.83238979]
74,[105.72724835],[44.23845631],[107.212726]
75,[104.35203435],[59.37960772],[76.7670816]
76,[195.39609827],[45.08981733],[114.54387246]
77,[189.81676817],[45.18544716],[119.70675627]
78,[125.27548895],[49.45142951],[95.51549952]
79,[181.53013072],[48.92190706],[75.238124]
80,[82.27988265],[69.0116361],[121.24086166]
81,[140.22552402],[48.18589003],[87.73871494]
82,[183.52951383],[46.32869737],[162.10362853]
83,[123.42324241],[49.88797608],[86.39386251]
84,[174.69342466],[37.63844031],[88.32814785]
85,[69.60459049],[63.69106493],[88.95492628]
86,[187.26853388],[52.46095055],[101.31234555]
87,[134.38482463],[58.15350738],[108.00122054]
88,[132.66941795],[51.61613498],[72.58976052]
89,[199.88938245],[47.35898739],[90.84891205]
90,[261.13438287],[46.42081435],[199.62917835]
91,[104.41137512],[57.27769696],[92.70531172]
92,[228.12862036],[49.30334693],[152.57883925]
93,[148.38970481],[54.55773471],[105.50877807]
94,[133.55630712],[55.7132538],[77.31178585]
95,[127.82850362],[57.55331205],[105.96197243]
