,Mean,Variance,Predictive model
0,[11.21906204],[41.61824353],[0.17911191]
1,[33.34704365],[36.57468526],[0.37672808]
2,[41.73447026],[32.09699671],[0.58063692]
3,[9.46422831],[39.33638024],[0.62751571]
4,[9.43811447],[37.78286419],[0.7093359]
5,[35.02434337],[29.10629998],[0.68674611]
6,[19.92837012],[34.57372203],[0.33723552]
7,[19.26240844],[30.40834781],[-0.0130728]
8,[18.60319258],[28.00828025],[-0.54685225]
9,[31.9634508],[36.54596249],[0.65936164]
10,[22.10838111],[38.82237703],[-2.02885191]
11,[11.97421947],[38.93636058],[-0.25238069]
12,[18.42438153],[36.10951597],[-3.75376947]
13,[17.93285938],[38.54175153],[2.23177701]
14,[18.67900784],[37.48417203],[2.38384843]
15,[49.19511821],[29.34750808],[2.27890323]
16,[49.13752136],[28.83512097],[4.57548854]
17,[43.04410258],[37.08513916],[4.68794763]
18,[61.0429139],[22.87720656],[3.12689972]
19,[57.96049366],[25.80296395],[6.80951734]
20,[46.09110991],[31.15589687],[5.60793034]
21,[42.17519939],[25.31784771],[5.66163634]
22,[49.24166441],[28.27423376],[4.27152928]
23,[64.26933201],[19.28275241],[8.50390167]
24,[30.77666352],[34.49414962],[6.90548878]
25,[69.804449],[18.48484544],[13.36491978]
26,[31.48549942],[32.83696314],[7.81490445]
27,[63.19903208],[20.40115734],[11.5236178]
28,[101.00831833],[20.03799762],[25.58895396]
29,[115.65574507],[15.86449419],[25.88022862]
30,[219.04351143],[24.00808209],[57.95867906]
31,[217.6966707],[21.24615329],[75.63587326]
32,[246.12853548],[9.70972596],[85.06313303]
33,[250.74397717],[15.17126438],[74.93488459]
34,[229.45832306],[15.87539616],[61.22062752]
35,[229.09353533],[22.0204864],[36.03868537]
36,[190.52858134],[22.87743424],[68.39285873]
37,[174.25127822],[22.91544283],[68.34888875]
38,[233.68171948],[20.9922381],[119.20979661]
39,[189.40743181],[30.40870212],[46.77861731]
40,[231.09005912],[24.25326413],[68.22594911]
41,[156.12876336],[24.85295505],[61.35468195]
42,[240.2759911],[6.25124225],[57.78914897]
43,[235.07309695],[18.93701958],[82.08530766]
44,[239.14538569],[13.18901528],[90.19770093]
45,[204.13399764],[31.68178007],[124.9000014]
46,[236.49605728],[26.81000844],[169.76423886]
47,[215.21407726],[25.62493479],[98.40875514]
48,[226.57075124],[26.87761646],[111.5235485]
49,[150.69499752],[34.01518569],[46.85888289]
50,[215.48969921],[31.77880522],[86.36586172]
51,[211.72163601],[31.28659018],[83.73875837]
52,[141.47099389],[44.26463606],[92.72209908]
53,[293.10389701],[34.09918884],[137.01102038]
54,[292.22688734],[37.16121711],[41.39771652]
55,[226.96848234],[37.1704712],[77.39353384]
56,[171.596823],[57.30857273],[109.14474325]
57,[156.39704454],[53.1590113],[111.7086304]
58,[310.02748604],[30.92984641],[145.54655491]
59,[199.37586062],[45.83369748],[126.55033133]
60,[199.25937475],[52.71045416],[59.62821495]
61,[200.73227156],[41.42556249],[99.52770779]
62,[292.58875454],[35.47707526],[89.14050125]
63,[195.87299209],[54.04530501],[115.26023023]
64,[292.48439025],[36.75979377],[115.37727811]
65,[290.88428362],[34.47002496],[75.40085785]
66,[84.12160898],[61.79015355],[64.11532267]
67,[289.02110426],[35.8480921],[74.03792697]
68,[98.42570414],[58.82262929],[110.30324181]
69,[295.08916676],[35.87435221],[128.32286101]
70,[160.96198463],[55.25765737],[131.29275724]
71,[133.83582943],[56.21263907],[88.58524303]
72,[292.98911827],[34.04279485],[81.1530591]
73,[140.89344546],[56.48338736],[95.49755336]
74,[294.27295659],[37.95693484],[127.23979394]
75,[168.78486485],[41.48534365],[102.9029148]
76,[300.92902021],[39.63189689],[91.56527983]
77,[300.70097905],[34.49516517],[58.20619821]
78,[209.83090349],[43.47746489],[100.83030397]
79,[131.34245717],[57.36948899],[86.22297321]
80,[143.07541393],[59.01239757],[71.43301161]
81,[296.66534993],[34.75620323],[97.0798861]
82,[78.21980911],[61.4450074],[190.12351536]
83,[181.09984267],[45.63466813],[129.72174588]
84,[245.41586036],[47.36646063],[93.99168169]
85,[215.26991064],[41.48062927],[74.34630887]
86,[163.17545587],[51.58693928],[117.32660246]
87,[126.26194414],[56.7216761],[102.51047783]
88,[151.06088325],[54.35726071],[101.67348258]
89,[147.80052182],[58.64681851],[96.27282766]
90,[209.3151351],[42.10384018],[70.85133923]
91,[169.67186506],[54.52628296],[92.38992069]
92,[295.97532812],[37.63636076],[107.57777919]
93,[127.11974416],[56.88211876],[104.333071]
94,[121.40889451],[60.82689857],[100.86968471]
95,[136.55737475],[54.55660658],[114.06868141]
