,Mean,Variance,Predictive model
0,[6.42616499],[17.47357609],[0.10266821]
1,[20.06066851],[20.67819642],[0.2219649]
2,[-1.84320998],[21.09978824],[0.25081358]
3,[164.81023093],[37.06647001],[2.26953383]
4,[165.61357369],[36.10790301],[2.84453346]
5,[163.35421221],[35.12551765],[2.53081189]
6,[175.5501194],[45.27000067],[4.93341283]
7,[200.06265088],[42.45741708],[3.38734578]
8,[196.96667026],[50.21211067],[5.37675986]
9,[228.62898929],[17.86203437],[2.43893498]
10,[171.5743685],[43.69730527],[6.73888929]
11,[221.80069279],[24.4815955],[6.84825353]
12,[226.54698079],[35.28548442],[8.42482227]
13,[206.19326638],[43.82358277],[11.34008668]
14,[166.08646525],[40.88465856],[7.74407132]
15,[201.72354444],[40.90978738],[18.83747711]
16,[210.00508321],[36.82986551],[10.3222495]
17,[218.08672728],[34.76601697],[12.94240389]
18,[214.64651476],[32.17820461],[24.06312808]
19,[201.64678812],[35.40354637],[26.70498816]
20,[185.83788004],[39.00921329],[26.55482906]
21,[253.59468849],[25.56827361],[36.86517979]
22,[240.75897294],[30.81072152],[36.28313881]
23,[209.12549564],[34.9208123],[11.24597409]
24,[163.63243521],[51.45573771],[30.32151274]
25,[164.87925246],[32.27575],[53.88276294]
26,[163.18294459],[45.91371769],[49.40229743]
27,[213.70454929],[36.68603881],[31.73423069]
28,[195.96652825],[38.16251547],[47.3712286]
29,[161.14520752],[44.6547615],[42.2111545]
30,[141.05864186],[50.17711935],[44.64397054]
31,[187.25772897],[39.86820058],[63.32456179]
32,[250.46697455],[24.97169982],[39.88102014]
33,[224.65435684],[32.47598614],[64.0747798]
34,[228.21138953],[31.11785922],[88.14869041]
35,[215.88996562],[37.16889823],[14.93891413]
36,[103.25767636],[60.21892524],[73.84197552]
37,[163.50803856],[46.04115863],[59.08098459]
38,[215.74340982],[40.17617439],[28.88169836]
39,[184.53569181],[32.86042649],[56.26274601]
40,[230.36962621],[40.60738335],[106.18129036]
41,[237.52117214],[38.02599521],[71.95086805]
42,[130.26800179],[57.97777292],[107.16424726]
43,[168.74857444],[52.29390816],[75.42978584]
44,[174.13799171],[45.7665203],[106.95876856]
45,[161.18114851],[49.02753684],[96.77863342]
46,[174.4060543],[40.74389332],[75.51189197]
47,[202.80290843],[36.39444318],[104.32936809]
48,[131.8587675],[48.38253619],[105.65252482]
49,[202.3531396],[39.89251317],[115.10552226]
50,[208.9849138],[41.45915369],[105.89402079]
51,[156.95066687],[47.91276222],[64.45690745]
52,[168.77969488],[46.98380921],[105.77521406]
53,[128.45732494],[49.34214936],[141.7210968]
54,[153.39890922],[46.18980521],[98.53977889]
55,[207.50308579],[42.87394296],[89.76057521]
56,[200.36243068],[43.88688138],[111.51662179]
57,[246.61362683],[40.91618908],[174.68943596]
58,[156.30552949],[45.93640519],[99.76302195]
59,[216.32410349],[44.21889797],[123.28527187]
60,[185.25935479],[42.54260565],[119.10435201]
61,[164.57954091],[45.15677294],[108.78139368]
62,[284.31435202],[35.80808526],[174.85364607]
63,[169.3145752],[48.21528095],[151.28841077]
64,[183.30894327],[38.39009266],[131.41953662]
65,[153.21305164],[47.41452998],[136.56761676]
66,[158.03591573],[40.51752159],[143.89809549]
67,[200.36941671],[38.71745821],[111.44919048]
68,[187.49002249],[43.79800458],[134.24856745]
69,[291.28967649],[38.43357202],[156.94803722]
70,[173.83691618],[51.12558671],[98.30218438]
71,[119.17970179],[57.35343257],[131.77698052]
72,[144.5004882],[45.68299487],[169.3304094]
73,[275.13502076],[45.7800983],[120.8978798]
74,[178.10734781],[48.29708027],[131.91428511]
75,[163.87436545],[62.96913763],[78.8951386]
76,[174.15002832],[40.19111412],[136.30435193]
77,[273.67088823],[48.61916797],[69.01596161]
78,[103.52393391],[74.7905313],[124.71053841]
79,[224.84729568],[31.70838525],[147.29923504]
80,[225.37983161],[45.76423784],[129.49728587]
81,[242.27118131],[39.36989584],[116.74544149]
82,[161.42643907],[60.04273721],[138.70650521]
83,[195.50115952],[63.45480408],[125.77388742]
84,[138.25655252],[63.16726114],[131.10633587]
85,[221.88446755],[56.93759787],[102.63985113]
86,[155.97405907],[70.80145795],[96.69634079]
87,[180.05228556],[52.3729261],[136.39270575]
88,[163.86241993],[65.98698238],[115.45686598]
89,[177.21626898],[55.51271362],[141.35150066]
90,[181.59849575],[53.04629186],[145.32236382]
91,[158.72052868],[66.44078246],[151.15183126]
92,[151.03612589],[68.25618142],[152.36254005]
93,[185.27043843],[58.08747309],[129.14119075]
94,[180.75620869],[55.50498566],[131.82055421]
95,[185.06858582],[63.48631186],[129.58308148]
