,Mean,Variance,Predictive model
0,[1.46057664],[21.43707364],[0.01639499]
1,[55.99223947],[15.05260849],[0.38947078]
2,[103.73758259],[10.96896856],[1.0508364]
3,[93.29223014],[22.48393981],[1.84174832]
4,[87.5682787],[21.2694574],[1.22326297]
5,[79.00747322],[22.68151815],[2.5514474]
6,[109.53826614],[19.31524766],[3.03234122]
7,[50.10569792],[41.41028749],[3.57697407]
8,[98.55335349],[16.2685438],[4.53890103]
9,[95.39532673],[15.03764828],[8.23707616]
10,[65.20338266],[58.82562396],[1.07908626]
11,[81.27865195],[46.39532173],[8.01552523]
12,[103.25115729],[43.43466483],[4.34655226]
13,[106.27657716],[40.84765018],[7.19038093]
14,[100.78150838],[36.83227501],[6.54988082]
15,[118.63884402],[51.7757917],[15.71207964]
16,[144.49620554],[41.36331438],[8.43553061]
17,[176.6330076],[25.49085377],[8.68740007]
18,[157.46652871],[30.14542011],[8.47760474]
19,[161.43193886],[43.37450674],[14.99880952]
20,[163.97459693],[45.63663599],[15.27599924]
21,[139.45227222],[57.60745595],[26.62439474]
22,[197.36376181],[44.70565804],[21.74611815]
23,[181.0600918],[50.94191798],[16.06977351]
24,[164.5917424],[51.68762494],[42.77069546]
25,[177.8310663],[39.5493345],[37.55395789]
26,[141.70358595],[48.39711814],[41.47231223]
27,[184.04952633],[48.49794016],[18.18208481]
28,[188.66515337],[31.1433857],[48.12737325]
29,[135.3872939],[50.30232995],[57.29874393]
30,[220.00152815],[61.28060455],[38.29595508]
31,[220.31418811],[51.49525764],[73.097766]
32,[263.37047765],[50.80358326],[42.27849163]
33,[128.3131716],[74.27810991],[65.86554128]
34,[235.41747431],[45.59673908],[64.59202786]
35,[223.4200386],[57.02328962],[69.51637167]
36,[144.2619871],[73.55332128],[67.30533298]
37,[237.08881231],[51.10262166],[79.40247685]
38,[212.48378351],[49.46017284],[99.0403174]
39,[294.96087474],[50.78820943],[115.46909726]
40,[264.93551708],[49.1374214],[143.54229797]
41,[289.7723062],[43.09716838],[138.94651779]
42,[172.75483965],[68.1354222],[124.16077027]
43,[225.52624302],[54.34481921],[98.1996179]
44,[222.12139636],[34.86018823],[165.10788619]
45,[247.82234492],[45.39978286],[79.17862948]
46,[162.61331097],[62.31139078],[152.28442995]
47,[150.89204737],[72.66365015],[192.16965753]
48,[261.77857852],[54.4584033],[87.71761572]
49,[285.5769333],[59.50982401],[115.72223008]
50,[214.88481159],[71.87742689],[106.66795726]
51,[269.86767567],[50.30690406],[131.90480939]
52,[163.91033247],[75.78625061],[122.50848907]
53,[180.22890392],[71.33754198],[96.2428782]
54,[305.86181102],[60.18261671],[124.34171804]
55,[239.63519696],[49.70714637],[81.836827]
56,[157.84152817],[75.00833516],[121.04309251]
57,[286.96837145],[52.26089343],[98.88883884]
58,[189.75853845],[73.20527699],[135.1534518]
59,[174.94757852],[65.98157794],[162.92740117]
60,[145.65277407],[75.65243897],[140.6967798]
61,[160.86196969],[80.21994234],[94.08961473]
62,[188.96975334],[67.50489268],[124.54040377]
63,[165.61553648],[77.27748653],[120.68644459]
64,[208.64982496],[75.42173828],[107.92981307]
65,[191.0195744],[68.05634186],[152.20153948]
66,[196.32321802],[70.8968957],[120.40390864]
67,[136.43741282],[78.11951404],[132.46939387]
68,[197.26244582],[51.71026512],[149.1951698]
69,[184.50035531],[66.44028402],[117.47079284]
70,[199.63264593],[70.42578844],[118.78482313]
71,[258.44451509],[64.3459666],[124.52338984]
72,[272.4171565],[68.68287965],[153.20810897]
73,[164.5514295],[76.45810095],[152.94189849]
74,[171.53552633],[79.05044642],[121.8449696]
75,[187.29470394],[60.2151258],[152.71927499]
76,[193.45965703],[64.55175797],[131.50030025]
77,[271.25598566],[68.5093817],[92.92480647]
78,[249.00163013],[64.31340514],[104.35164648]
79,[275.34131835],[70.4642204],[188.77880943]
80,[178.16334161],[73.65525581],[133.01102118]
81,[224.93118734],[63.53962373],[117.97761907]
82,[191.46016765],[76.99828966],[163.5238832]
83,[237.08759019],[63.20707908],[158.64553305]
84,[227.17489419],[72.19304272],[87.82951714]
85,[170.06491825],[77.55240336],[138.32979843]
86,[276.02527748],[68.40837998],[147.9383298]
87,[246.31184076],[62.64239547],[97.32074323]
88,[214.76850046],[75.63079705],[124.05058933]
89,[229.72483428],[69.35459613],[138.27754256]
90,[216.69562779],[83.25603292],[79.4261402]
91,[233.46646874],[67.06223311],[179.46048733]
92,[255.26194257],[71.60589786],[109.0154838]
93,[254.00966612],[64.45299082],[126.92107211]
94,[191.92753845],[61.26162175],[168.83392445]
95,[239.29456699],[50.0917816],[125.58066128]
